symbol,direction,moneyness,fill_mode,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
TSLA,call,ATM,mid,25.0,434,221,1.964,0.5806,0.25,-0.52543,-0.07518,-0.14764,-32.62759,False
TSLA,call,ATM,mid,30.0,409,221,1.851,0.5575,0.3,-0.51754,-0.0618,-0.11437,-25.27521,False
TSLA,call,ATM,mid,40.0,359,221,1.624,0.493,0.4,-0.49705,-0.05477,-0.08897,-19.66277,False
TSLA,call,ATM,mid,50.0,340,221,1.538,0.4647,0.5,-0.48922,-0.02953,-0.04542,-10.03854,False
TSLA,call,ATM,mid,60.0,319,221,1.443,0.4107,0.6,-0.47085,-0.03109,-0.04488,-9.91899,False
TSLA,call,ATM,mid,70.0,305,221,1.38,0.3836,0.7,-0.44238,-0.00416,-0.00574,-1.26755,False
TSLA,call,ATM,mid,75.0,297,221,1.344,0.3502,0.75,-0.44887,-0.02906,-0.03906,-8.63138,False
TSLA,call,ATM,mid,80.0,292,221,1.321,0.3425,0.8,-0.45523,-0.02535,-0.0335,-7.40347,False
TSLA,call,ATM,mid,90.0,281,221,1.271,0.3203,0.9,-0.43019,-0.00415,-0.00528,-1.16711,False
TSLA,call,ATM,mid,100.0,278,221,1.258,0.2878,1.0,-0.42897,-0.01775,-0.02233,-4.93527,False
TSLA,call,ATM,market,20.0,448,221,2.027,0.6027,0.2,-0.55127,-0.0985,-0.19967,-44.12663,False
TSLA,call,ATM,market,25.0,429,221,1.941,0.5781,0.25,-0.5524,-0.08854,-0.17188,-37.98459,False
TSLA,call,ATM,market,30.0,392,221,1.774,0.5408,0.3,-0.52923,-0.08077,-0.14327,-31.66172,False
TSLA,call,ATM,market,40.0,355,221,1.606,0.4732,0.4,-0.52252,-0.08595,-0.13806,-30.51057,False
TSLA,call,ATM,market,50.0,337,221,1.525,0.4392,0.5,-0.51837,-0.07114,-0.10847,-23.97253,False
TSLA,call,ATM,market,60.0,318,221,1.439,0.3931,0.6,-0.4889,-0.06087,-0.08759,-19.35712,False
TSLA,call,ATM,market,70.0,307,221,1.389,0.355,0.7,-0.47813,-0.05984,-0.08312,-18.3706,False
TSLA,call,ATM,market,75.0,295,221,1.335,0.3356,0.75,-0.47523,-0.06405,-0.0855,-18.89567,False
TSLA,call,ATM,market,80.0,294,221,1.33,0.3401,0.8,-0.48315,-0.0467,-0.06213,-13.73105,False
TSLA,call,ATM,market,90.0,284,221,1.285,0.3099,0.9,-0.47095,-0.04615,-0.05931,-13.10688,False
TSLA,call,ATM,market,100.0,265,221,1.199,0.2377,1.0,-0.43023,-0.09022,-0.10818,-23.90702,False
TSLA,call,OTM1,mid,20.0,460,221,2.081,0.65,0.2,-0.55557,-0.06445,-0.13415,-29.64691,False
TSLA,call,OTM1,mid,25.0,442,221,2.0,0.6267,0.25,-0.55504,-0.05052,-0.10105,-22.33121,False
TSLA,call,OTM1,mid,30.0,406,221,1.837,0.5887,0.3,-0.5423,-0.04646,-0.08536,-18.86446,False
TSLA,call,OTM1,mid,40.0,372,221,1.683,0.5376,0.4,-0.54917,-0.03886,-0.06541,-14.45644,False
TSLA,call,OTM1,mid,50.0,342,221,1.548,0.4825,0.5,-0.52011,-0.02795,-0.04325,-9.55887,False
TSLA,call,OTM1,mid,60.0,318,221,1.439,0.4371,0.6,-0.48481,-0.01063,-0.0153,-3.38025,False
TSLA,call,OTM1,mid,70.0,313,221,1.416,0.4249,0.7,-0.47603,0.02369,0.03355,7.41535,False
TSLA,call,OTM1,mid,75.0,309,221,1.398,0.4142,0.75,-0.48119,0.02882,0.04029,8.90447,False
TSLA,call,OTM1,mid,80.0,295,221,1.335,0.3898,0.8,-0.4585,0.0321,0.04285,9.47034,False
TSLA,call,OTM1,mid,90.0,281,221,1.271,0.3559,0.9,-0.45818,0.02516,0.03199,7.06911,False
TSLA,call,OTM1,mid,100.0,280,221,1.267,0.3393,1.0,-0.42851,0.05617,0.07116,15.72657,False
TSLA,call,OTM1,market,20.0,440,221,1.991,0.6091,0.2,-0.60904,-0.11626,-0.23147,-51.15506,False
TSLA,call,OTM1,market,25.0,414,221,1.873,0.5845,0.25,-0.59648,-0.10168,-0.19047,-42.09431,False
TSLA,call,OTM1,market,30.0,383,221,1.733,0.5457,0.3,-0.59377,-0.10605,-0.18379,-40.61659,False
TSLA,call,OTM1,market,40.0,350,221,1.584,0.4857,0.4,-0.56662,-0.09712,-0.15381,-33.99188,False
TSLA,call,OTM1,market,50.0,337,221,1.525,0.4629,0.5,-0.54963,-0.06375,-0.09721,-21.48327,False
TSLA,call,OTM1,market,60.0,312,221,1.412,0.4071,0.6,-0.5379,-0.07472,-0.10548,-23.31171,False
TSLA,call,OTM1,market,70.0,309,221,1.398,0.4078,0.7,-0.5441,-0.0368,-0.05145,-11.37022,False
TSLA,call,OTM1,market,75.0,295,221,1.335,0.3763,0.75,-0.53709,-0.0528,-0.07047,-15.57455,False
TSLA,call,OTM1,market,80.0,290,221,1.312,0.3621,0.8,-0.52767,-0.04696,-0.06163,-13.6198,False
TSLA,call,OTM1,market,90.0,279,221,1.262,0.3297,0.9,-0.52484,-0.055,-0.06943,-15.34442,False
TSLA,call,OTM1,market,100.0,271,221,1.226,0.2915,1.0,-0.49603,-0.05992,-0.07348,-16.23831,False
TSLA,call,OTM2+,mid,20.0,407,218,1.867,0.6143,0.2,-0.54136,-0.08598,-0.16052,-34.99382,False
TSLA,call,OTM2+,mid,25.0,366,218,1.679,0.571,0.25,-0.5599,-0.09742,-0.16355,-35.65394,False
TSLA,call,OTM2+,mid,30.0,343,218,1.573,0.5452,0.3,-0.5643,-0.09309,-0.14647,-31.93152,False
TSLA,call,OTM2+,mid,40.0,321,218,1.472,0.4984,0.4,-0.5775,-0.09027,-0.13292,-28.97694,False
TSLA,call,OTM2+,mid,50.0,287,218,1.317,0.4146,0.5,-0.55015,-0.11472,-0.15103,-32.92552,False
TSLA,call,OTM2+,mid,60.0,276,218,1.266,0.3841,0.6,-0.54532,-0.10545,-0.13351,-29.10478,False
