date,symbol,direction,moneyness,fill_mode,T_pct,n_trades,total_minutes_in_position,basis,trade1_entry,trade1_exit,trade2_entry,trade2_exit,trade3_entry,trade3_exit
2026-03-02,META,call,OTM1,mid,70.0,5,45.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,mid,75.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,mid,80.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,mid,90.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,mid,100.0,2,25.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,10:00,,
2026-03-02,META,call,OTM1,market,20.0,7,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:45,09:55
2026-03-02,META,call,OTM1,market,25.0,7,80.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:45,09:55
2026-03-02,META,call,OTM1,market,30.0,7,80.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:45,09:55
2026-03-02,META,call,OTM1,market,40.0,6,80.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,market,50.0,5,45.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,market,60.0,5,45.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,market,70.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,market,75.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,market,80.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,09:55,10:00
2026-03-02,META,call,OTM1,market,90.0,2,25.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,10:00,,
2026-03-02,META,call,OTM1,market,100.0,2,25.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,10:00,,
2026-03-02,META,call,OTM2+,mid,20.0,7,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,mid,25.0,7,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,mid,30.0,7,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,mid,40.0,6,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,mid,50.0,6,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,mid,60.0,5,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,mid,70.0,5,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,mid,75.0,5,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,mid,80.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,mid,90.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,mid,100.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,market,20.0,7,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,market,25.0,7,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,market,30.0,6,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,market,40.0,6,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,market,50.0,6,70.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-02,META,call,OTM2+,market,60.0,5,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,market,70.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,market,75.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,market,80.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,market,90.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,call,OTM2+,market,100.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:55,11:10,11:20
2026-03-02,META,put,OTM2+,mid,20.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,25.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,30.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,40.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,50.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,60.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,70.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,75.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,80.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,mid,90.0,1,160.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,,,,
2026-03-02,META,put,OTM2+,mid,100.0,1,160.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,,,,
2026-03-02,META,put,OTM2+,market,20.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,25.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,30.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,40.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,50.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,60.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,70.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,75.0,1,155.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,,,,
2026-03-02,META,put,OTM2+,market,80.0,1,160.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,,,,
2026-03-02,META,put,OTM2+,market,90.0,1,160.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,,,,
2026-03-02,META,put,OTM2+,market,100.0,1,160.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,,,,
2026-03-02,META,put,OTM1,mid,20.0,3,165.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:30
2026-03-02,META,put,OTM1,mid,25.0,3,165.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:30
2026-03-02,META,put,OTM1,mid,30.0,3,165.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:30
2026-03-02,META,put,OTM1,mid,40.0,3,170.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:35
2026-03-02,META,put,OTM1,mid,50.0,2,180.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:35,,
2026-03-02,META,put,OTM1,mid,60.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,mid,70.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,mid,75.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,mid,80.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,mid,90.0,2,175.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:25,12:40,,
2026-03-02,META,put,OTM1,mid,100.0,2,175.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:25,12:40,,
2026-03-02,META,put,OTM1,market,20.0,3,165.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:30
2026-03-02,META,put,OTM1,market,25.0,3,165.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:30
2026-03-02,META,put,OTM1,market,30.0,3,165.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:30
2026-03-02,META,put,OTM1,market,40.0,3,170.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:25,12:35
2026-03-02,META,put,OTM1,market,50.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,market,60.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,market,70.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,market,75.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,market,80.0,2,185.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,,
2026-03-02,META,put,OTM1,market,90.0,2,175.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:25,12:40,,
2026-03-02,META,put,OTM1,market,100.0,2,175.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:25,12:40,,
2026-03-02,META,put,ATM,mid,20.0,4,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:15,12:40
2026-03-02,META,put,ATM,mid,25.0,4,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:15,12:40
2026-03-02,META,put,ATM,mid,30.0,4,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:35,12:35,12:40
2026-03-02,META,put,ATM,mid,40.0,3,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,12:55
2026-03-02,META,put,ATM,mid,50.0,3,205.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:00
2026-03-02,META,put,ATM,mid,60.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ATM,mid,70.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ATM,mid,75.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,mid,80.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,mid,90.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,mid,100.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,20.0,4,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:15,12:15,12:40
2026-03-02,META,put,ATM,market,25.0,4,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:35,12:35,12:40
2026-03-02,META,put,ATM,market,30.0,4,200.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:35,12:35,12:40
2026-03-02,META,put,ATM,market,40.0,3,205.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:00
2026-03-02,META,put,ATM,market,50.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,60.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,70.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,75.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,80.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,90.0,3,210.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ATM,market,100.0,3,215.0,OPPORTUNITY/HINDSIGHT,09:35,12:35,12:35,12:40,12:40,13:10
2026-03-02,META,put,ITM,mid,20.0,10,280.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:35,12:35,12:40
2026-03-02,META,put,ITM,mid,25.0,8,270.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,12:55
2026-03-02,META,put,ITM,mid,30.0,7,275.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:00
2026-03-02,META,put,ITM,mid,40.0,6,280.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ITM,mid,50.0,5,260.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ITM,mid,60.0,4,255.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:10
2026-03-02,META,put,ITM,mid,70.0,4,255.0,OPPORTUNITY/HINDSIGHT,09:35,12:35,12:35,12:45,12:45,13:10
2026-03-02,META,put,ITM,mid,75.0,3,255.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:10,13:10,13:50
2026-03-02,META,put,ITM,mid,80.0,3,255.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:10,13:10,13:50
2026-03-02,META,put,ITM,mid,90.0,3,275.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:20,13:20,14:10
2026-03-02,META,put,ITM,mid,100.0,3,280.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:20,13:20,14:15
2026-03-02,META,put,ITM,market,20.0,8,270.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,12:55
2026-03-02,META,put,ITM,market,25.0,7,275.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:00
2026-03-02,META,put,ITM,market,30.0,6,275.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ITM,market,40.0,5,260.0,OPPORTUNITY/HINDSIGHT,09:35,12:10,12:10,12:40,12:40,13:05
2026-03-02,META,put,ITM,market,50.0,5,265.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:05
2026-03-02,META,put,ITM,market,60.0,4,255.0,OPPORTUNITY/HINDSIGHT,09:35,12:15,12:15,12:40,12:40,13:10
2026-03-02,META,put,ITM,market,70.0,3,255.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:10,13:10,13:50
2026-03-02,META,put,ITM,market,75.0,3,275.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:20,13:20,14:10
2026-03-02,META,put,ITM,market,80.0,3,275.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:20,13:20,14:10
2026-03-02,META,put,ITM,market,90.0,3,280.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:20,13:20,14:15
2026-03-02,META,put,ITM,market,100.0,3,280.0,OPPORTUNITY/HINDSIGHT,09:35,12:40,12:40,13:20,13:20,14:15
2026-03-03,META,call,ITM,mid,20.0,3,20.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,ITM,mid,25.0,3,20.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,ITM,mid,30.0,2,15.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,,
2026-03-03,META,call,ITM,market,20.0,3,20.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,ITM,market,25.0,2,15.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,,
2026-03-03,META,call,ATM,mid,20.0,7,45.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,ATM,mid,25.0,5,30.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,ATM,mid,30.0,4,25.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,ATM,mid,40.0,2,15.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,,
2026-03-03,META,call,ATM,mid,50.0,2,15.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,,
2026-03-03,META,call,ATM,market,20.0,6,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,ATM,market,25.0,4,25.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,ATM,market,30.0,4,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,ATM,market,40.0,2,15.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,,
2026-03-03,META,call,OTM1,mid,20.0,11,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM1,mid,25.0,11,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM1,mid,30.0,10,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM1,mid,40.0,7,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM1,mid,50.0,7,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM1,mid,60.0,4,45.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM1,mid,70.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM1,mid,75.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM1,mid,80.0,3,30.0,OPPORTUNITY/HINDSIGHT,10:30,10:35,11:40,12:00,12:20,12:25
2026-03-03,META,call,OTM1,mid,90.0,1,20.0,OPPORTUNITY/HINDSIGHT,11:40,12:00,,,,
2026-03-03,META,call,OTM1,mid,100.0,1,20.0,OPPORTUNITY/HINDSIGHT,11:40,12:00,,,,
2026-03-03,META,call,OTM1,market,20.0,11,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM1,market,25.0,10,75.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM1,market,30.0,9,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM1,market,40.0,7,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM1,market,50.0,7,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM1,market,60.0,4,40.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM1,market,70.0,3,30.0,OPPORTUNITY/HINDSIGHT,10:30,10:35,11:40,12:00,12:20,12:25
2026-03-03,META,call,OTM1,market,75.0,3,30.0,OPPORTUNITY/HINDSIGHT,10:30,10:35,11:40,12:00,12:20,12:25
2026-03-03,META,call,OTM1,market,80.0,1,20.0,OPPORTUNITY/HINDSIGHT,11:40,12:00,,,,
2026-03-03,META,call,OTM1,market,90.0,1,20.0,OPPORTUNITY/HINDSIGHT,11:40,12:00,,,,
2026-03-03,META,call,OTM1,market,100.0,1,20.0,OPPORTUNITY/HINDSIGHT,11:40,12:00,,,,
2026-03-03,META,call,OTM2+,mid,20.0,10,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM2+,mid,25.0,10,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM2+,mid,30.0,10,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM2+,mid,40.0,9,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,mid,50.0,8,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,mid,60.0,7,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,mid,70.0,6,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM2+,mid,75.0,6,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM2+,mid,80.0,3,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM2+,mid,90.0,3,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM2+,mid,100.0,3,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM2+,market,20.0,10,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM2+,market,25.0,10,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:40,09:40,09:45,09:50,09:55
2026-03-03,META,call,OTM2+,market,30.0,9,65.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,market,40.0,8,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,market,50.0,7,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,market,60.0,7,50.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:15,10:20
2026-03-03,META,call,OTM2+,market,70.0,5,55.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,09:50,09:55,10:30,10:35
2026-03-03,META,call,OTM2+,market,75.0,3,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM2+,market,80.0,3,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM2+,market,90.0,3,35.0,OPPORTUNITY/HINDSIGHT,09:35,09:45,10:30,10:35,11:40,12:00
2026-03-03,META,call,OTM2+,market,100.0,2,25.0,OPPORTUNITY/HINDSIGHT,10:30,10:35,11:40,12:00,,
2026-03-03,META,put,OTM2+,mid,20.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,25.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,30.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,40.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,50.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,60.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,70.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,75.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,80.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,mid,90.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:30,10:35,10:40
2026-03-03,META,put,OTM2+,mid,100.0,3,55.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:30,10:35,10:40
2026-03-03,META,put,OTM2+,market,20.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,market,25.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,market,30.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,market,40.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
2026-03-03,META,put,OTM2+,market,50.0,3,50.0,OPPORTUNITY/HINDSIGHT,09:35,10:15,10:20,10:25,10:35,10:40
