symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AMZN,put,ITM,market,Wed-0DTE,75.0,18,15,1.2,0.1667,0.75,-0.19803,-0.04002,-0.04803,-0.72041,True
AMZN,put,ITM,market,Wed-0DTE,80.0,18,15,1.2,0.1667,0.8,-0.2568,-0.08067,-0.0968,-1.45198,True
AMZN,put,ITM,market,Wed-0DTE,90.0,16,15,1.067,0.0625,0.9,-0.21209,-0.14258,-0.15209,-2.28134,True
AMZN,put,ITM,market,Wed-0DTE,100.0,16,15,1.067,0.0625,1.0,-0.2011,-0.12603,-0.13443,-2.01647,True
AMZN,call,ITM,mid,Mon-0DTE,20.0,22,13,1.692,0.4545,0.2,-0.50223,-0.18303,-0.30975,-4.02676,True
AMZN,call,ITM,mid,Mon-0DTE,25.0,20,13,1.538,0.4,0.25,-0.42956,-0.15773,-0.24267,-3.15469,True
AMZN,call,ITM,mid,Mon-0DTE,30.0,18,13,1.385,0.3333,0.3,-0.40077,-0.16718,-0.23148,-3.00929,True
AMZN,call,ITM,mid,Mon-0DTE,40.0,15,13,1.154,0.1333,0.4,-0.3977,-0.29134,-0.33616,-4.37014,True
AMZN,call,ITM,mid,Mon-0DTE,50.0,16,13,1.231,0.1875,0.5,-0.4172,-0.24523,-0.30182,-3.92362,True
AMZN,call,ITM,mid,Mon-0DTE,60.0,16,13,1.231,0.1875,0.6,-0.40725,-0.21839,-0.26879,-3.49423,True
AMZN,call,ITM,mid,Mon-0DTE,70.0,15,13,1.154,0.1333,0.7,-0.39886,-0.25235,-0.29117,-3.78518,True
AMZN,call,ITM,mid,Mon-0DTE,75.0,15,13,1.154,0.1333,0.75,-0.39886,-0.24568,-0.28348,-3.68518,True
AMZN,call,ITM,mid,Mon-0DTE,80.0,14,13,1.077,0.0714,0.8,-0.36344,-0.28034,-0.30191,-3.92477,True
AMZN,call,ITM,mid,Mon-0DTE,90.0,14,13,1.077,0.0714,0.9,-0.35596,-0.26625,-0.28673,-3.72753,True
AMZN,call,ITM,mid,Mon-0DTE,100.0,14,13,1.077,0.0714,1.0,-0.38977,-0.2905,-0.31284,-4.06695,True
AMZN,call,ITM,market,Mon-0DTE,20.0,20,13,1.538,0.4,0.2,-0.48925,-0.21355,-0.32854,-4.27103,True
AMZN,call,ITM,market,Mon-0DTE,25.0,19,13,1.462,0.4211,0.25,-0.46499,-0.16394,-0.2396,-3.11486,True
AMZN,call,ITM,market,Mon-0DTE,30.0,17,13,1.308,0.2941,0.3,-0.44917,-0.22883,-0.29924,-3.8901,True
AMZN,call,ITM,market,Mon-0DTE,40.0,16,13,1.231,0.1875,0.4,-0.44033,-0.28277,-0.34802,-4.52429,True
AMZN,call,ITM,market,Mon-0DTE,50.0,16,13,1.231,0.1875,0.5,-0.43104,-0.25647,-0.31565,-4.1035,True
AMZN,call,ITM,market,Mon-0DTE,60.0,15,13,1.154,0.1333,0.6,-0.35755,-0.22987,-0.26524,-3.44812,True
AMZN,call,ITM,market,Mon-0DTE,70.0,15,13,1.154,0.1333,0.7,-0.42227,-0.27264,-0.31458,-4.08956,True
