symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
GOOGL,call,ITM,market,Mon-0DTE,90.0,16,13,1.231,0.1875,0.9,-0.30728,-0.08092,-0.09959,-1.29465,True
GOOGL,call,ITM,market,Mon-0DTE,100.0,15,13,1.154,0.2667,1.0,-0.38502,-0.01568,-0.01809,-0.23522,True
GOOGL,call,ATM,mid,Mon-0DTE,20.0,30,13,2.308,0.7333,0.2,-0.9546,-0.10789,-0.24898,-3.2368,False
GOOGL,call,ATM,mid,Mon-0DTE,25.0,29,13,2.231,0.7241,0.25,-0.94059,-0.07844,-0.17498,-2.2747,True
GOOGL,call,ATM,mid,Mon-0DTE,30.0,28,13,2.154,0.6071,0.3,-0.8863,-0.16605,-0.35764,-4.64935,True
GOOGL,call,ATM,mid,Mon-0DTE,40.0,23,13,1.769,0.5217,0.4,-0.86903,-0.20693,-0.3661,-4.75928,True
GOOGL,call,ATM,mid,Mon-0DTE,50.0,27,13,2.077,0.5926,0.5,-0.88574,-0.06456,-0.13408,-1.7431,True
GOOGL,call,ATM,mid,Mon-0DTE,60.0,26,13,2.0,0.5769,0.6,-0.8857,-0.02856,-0.05713,-0.74267,True
GOOGL,call,ATM,mid,Mon-0DTE,70.0,23,13,1.769,0.5217,0.7,-0.91545,-0.0726,-0.12845,-1.66991,True
GOOGL,call,ATM,mid,Mon-0DTE,75.0,23,13,1.769,0.5217,0.75,-0.88016,-0.02964,-0.05245,-0.68181,True
GOOGL,call,ATM,mid,Mon-0DTE,80.0,23,13,1.769,0.5217,0.8,-0.8283,0.02125,0.03759,0.48872,True
GOOGL,call,ATM,mid,Mon-0DTE,90.0,21,13,1.615,0.4762,0.9,-0.77926,0.02039,0.03293,0.42811,True
GOOGL,call,ATM,mid,Mon-0DTE,100.0,19,13,1.462,0.4211,1.0,-0.77926,-0.0301,-0.04399,-0.57189,True
GOOGL,call,ATM,market,Mon-0DTE,20.0,28,13,2.154,0.6429,0.2,-0.99389,-0.22639,-0.48761,-6.33889,True
GOOGL,call,ATM,market,Mon-0DTE,25.0,27,13,2.077,0.5926,0.25,-0.9123,-0.22353,-0.46425,-6.03527,True
GOOGL,call,ATM,market,Mon-0DTE,30.0,26,13,2.0,0.5769,0.3,-0.92557,-0.21851,-0.43702,-5.68131,True
GOOGL,call,ATM,market,Mon-0DTE,40.0,25,13,1.923,0.56,0.4,-0.92557,-0.18325,-0.35241,-4.58131,True
GOOGL,call,ATM,market,Mon-0DTE,50.0,27,13,2.077,0.5926,0.5,-0.92557,-0.08079,-0.16779,-2.18131,True
GOOGL,call,ATM,market,Mon-0DTE,60.0,24,13,1.846,0.5417,0.6,-0.95046,-0.11063,-0.20423,-2.65502,True
GOOGL,call,ATM,market,Mon-0DTE,70.0,21,13,1.615,0.4762,0.7,-0.92923,-0.1534,-0.24781,-3.22148,True
GOOGL,call,ATM,market,Mon-0DTE,75.0,22,13,1.692,0.5,0.75,-0.88419,-0.06709,-0.11354,-1.47605,True
GOOGL,call,ATM,market,Mon-0DTE,80.0,20,13,1.538,0.45,0.8,-0.83,-0.0965,-0.14846,-1.93002,True
GOOGL,call,ATM,market,Mon-0DTE,90.0,20,13,1.538,0.45,0.9,-0.79184,-0.03051,-0.04694,-0.61028,True
GOOGL,call,ATM,market,Mon-0DTE,100.0,18,13,1.385,0.4444,1.0,-0.83274,-0.01819,-0.02519,-0.32741,True
GOOGL,call,OTM1,mid,Mon-0DTE,20.0,37,13,2.846,0.7027,0.2,-0.68968,-0.0645,-0.18357,-2.38647,False
GOOGL,call,OTM1,mid,Mon-0DTE,25.0,35,13,2.692,0.6857,0.25,-0.66516,-0.03762,-0.10129,-1.31676,False
GOOGL,call,OTM1,mid,Mon-0DTE,30.0,31,13,2.385,0.6452,0.3,-0.75988,-0.07608,-0.18143,-2.35863,False
GOOGL,call,OTM1,mid,Mon-0DTE,40.0,25,13,1.923,0.52,0.4,-0.73033,-0.14256,-0.27415,-3.56394,True
GOOGL,call,OTM1,mid,Mon-0DTE,50.0,21,13,1.615,0.4762,0.5,-0.77373,-0.16719,-0.27008,-3.51102,True
GOOGL,call,OTM1,mid,Mon-0DTE,60.0,21,13,1.615,0.4762,0.6,-0.76528,-0.11515,-0.18601,-2.41809,True
GOOGL,call,OTM1,mid,Mon-0DTE,70.0,21,13,1.615,0.4762,0.7,-0.76571,-0.06775,-0.10945,-1.42285,True
GOOGL,call,OTM1,mid,Mon-0DTE,75.0,21,13,1.615,0.4286,0.75,-0.72115,-0.09066,-0.14645,-1.90383,True
GOOGL,call,OTM1,mid,Mon-0DTE,80.0,19,13,1.462,0.3684,0.8,-0.71771,-0.15855,-0.23173,-3.01254,True
GOOGL,call,OTM1,mid,Mon-0DTE,90.0,20,13,1.538,0.4,0.9,-0.71731,-0.07039,-0.10829,-1.40778,True
GOOGL,call,OTM1,mid,Mon-0DTE,100.0,19,13,1.462,0.3684,1.0,-0.71731,-0.08462,-0.12368,-1.60778,True
GOOGL,call,OTM1,market,Mon-0DTE,20.0,27,13,2.077,0.5556,0.2,-1.0,-0.33333,-0.69231,-9.0,True
GOOGL,call,OTM1,market,Mon-0DTE,25.0,26,13,2.0,0.5385,0.25,-1.0,-0.32692,-0.65385,-8.5,True
GOOGL,call,OTM1,market,Mon-0DTE,30.0,23,13,1.769,0.4783,0.3,-1.0,-0.37826,-0.66923,-8.7,True
GOOGL,call,OTM1,market,Mon-0DTE,40.0,20,13,1.538,0.4,0.4,-1.0,-0.44,-0.67692,-8.8,True
GOOGL,call,OTM1,market,Mon-0DTE,50.0,19,13,1.462,0.3684,0.5,-1.0,-0.44737,-0.65385,-8.5,True
GOOGL,call,OTM1,market,Mon-0DTE,60.0,18,13,1.385,0.3333,0.6,-1.0,-0.46667,-0.64615,-8.4,True
GOOGL,call,OTM1,market,Mon-0DTE,70.0,19,13,1.462,0.3684,0.7,-1.0,-0.37368,-0.54615,-7.1,True
GOOGL,call,OTM1,market,Mon-0DTE,75.0,19,13,1.462,0.3684,0.75,-1.0,-0.35526,-0.51923,-6.75,True
GOOGL,call,OTM1,market,Mon-0DTE,80.0,19,13,1.462,0.3684,0.8,-1.0,-0.33684,-0.49231,-6.4,True
GOOGL,call,OTM1,market,Mon-0DTE,90.0,19,13,1.462,0.3684,0.9,-1.0,-0.3,-0.43846,-5.7,True
GOOGL,call,OTM1,market,Mon-0DTE,100.0,18,13,1.385,0.3889,1.0,-1.0,-0.22222,-0.30769,-4.0,True
GOOGL,call,OTM2+,mid,Mon-0DTE,20.0,23,12,1.917,0.6957,0.2,-0.29388,0.04969,0.09524,1.14286,True
GOOGL,call,OTM2+,mid,Mon-0DTE,25.0,24,12,2.0,0.7083,0.25,-0.29388,0.09137,0.18274,2.19286,True
GOOGL,call,OTM2+,mid,Mon-0DTE,30.0,20,12,1.667,0.6,0.3,-0.43206,0.00718,0.01196,0.14351,True
GOOGL,call,OTM2+,mid,Mon-0DTE,40.0,19,12,1.583,0.4737,0.4,-0.31125,0.02566,0.04062,0.48746,True
