symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
AAPL,put,OTM2+,mid,Mon-0DTE,25.0,20,13,1.538,0.35,0.25,-0.30618,-0.11152,-0.17157,-2.23036,True
AAPL,put,OTM2+,mid,Mon-0DTE,30.0,19,13,1.462,0.3158,0.3,-0.32727,-0.12918,-0.1888,-2.45446,True
AAPL,put,OTM2+,mid,Mon-0DTE,40.0,23,13,1.769,0.4348,0.4,-0.43578,-0.0724,-0.12809,-1.66518,True
AAPL,put,OTM2+,mid,Mon-0DTE,50.0,24,13,1.846,0.4583,0.5,-0.47846,-0.03,-0.05538,-0.71994,True
AAPL,put,OTM2+,mid,Mon-0DTE,60.0,18,13,1.385,0.2778,0.6,-0.49824,-0.19317,-0.26747,-3.47708,True
AAPL,put,OTM2+,mid,Mon-0DTE,70.0,17,13,1.308,0.2353,0.7,-0.44054,-0.17218,-0.22516,-2.92708,True
AAPL,put,OTM2+,mid,Mon-0DTE,75.0,18,13,1.385,0.2778,0.75,-0.45373,-0.11936,-0.16527,-2.14851,True
AAPL,put,OTM2+,mid,Mon-0DTE,80.0,18,13,1.385,0.2778,0.8,-0.4323,-0.09,-0.12461,-1.61994,True
AAPL,put,OTM2+,mid,Mon-0DTE,90.0,18,13,1.385,0.2778,0.9,-0.4323,-0.06222,-0.08615,-1.11994,True
AAPL,put,OTM2+,mid,Mon-0DTE,100.0,18,13,1.385,0.2778,1.0,-0.38903,-0.00319,-0.00442,-0.05744,True
AAPL,put,OTM2+,market,Mon-0DTE,20.0,15,13,1.154,0.1333,0.2,-1.0,-0.84,-0.96923,-12.6,True
AAPL,put,OTM2+,market,Mon-0DTE,25.0,15,13,1.154,0.1333,0.25,-1.0,-0.83333,-0.96154,-12.5,True
AAPL,put,OTM2+,market,Mon-0DTE,30.0,15,13,1.154,0.1333,0.3,-1.0,-0.82667,-0.95385,-12.4,True
AAPL,put,OTM2+,market,Mon-0DTE,40.0,15,13,1.154,0.1333,0.4,-1.0,-0.81333,-0.93846,-12.2,True
AAPL,put,OTM2+,market,Mon-0DTE,50.0,15,13,1.154,0.1333,0.5,-1.0,-0.8,-0.92308,-12.0,True
AAPL,put,OTM2+,market,Mon-0DTE,60.0,15,13,1.154,0.1333,0.6,-1.0,-0.78667,-0.90769,-11.8,True
AAPL,put,OTM2+,market,Mon-0DTE,70.0,14,13,1.077,0.0714,0.7,-1.0,-0.87857,-0.94615,-12.3,True
AAPL,put,OTM2+,market,Mon-0DTE,75.0,14,13,1.077,0.0714,0.75,-1.0,-0.875,-0.94231,-12.25,True
AAPL,put,OTM2+,market,Mon-0DTE,80.0,14,13,1.077,0.0714,0.8,-1.0,-0.87143,-0.93846,-12.2,True
AAPL,put,OTM2+,market,Mon-0DTE,90.0,15,13,1.154,0.0667,0.9,-1.0,-0.87333,-1.00769,-13.1,True
AAPL,put,OTM2+,market,Mon-0DTE,100.0,15,13,1.154,0.0667,1.0,-1.0,-0.86667,-1.0,-13.0,True
AAPL,put,OTM1,mid,Mon-0DTE,20.0,32,13,2.462,0.6875,0.2,-0.62667,-0.05833,-0.14359,-1.86667,False
AAPL,put,OTM1,mid,Mon-0DTE,25.0,30,13,2.308,0.6667,0.25,-0.53867,-0.01289,-0.02974,-0.38667,False
AAPL,put,OTM1,mid,Mon-0DTE,30.0,30,13,2.308,0.6667,0.3,-0.54611,0.01796,0.04146,0.53894,False
AAPL,put,OTM1,mid,Mon-0DTE,40.0,27,13,2.077,0.5926,0.4,-0.57626,0.00226,0.0047,0.06115,True
AAPL,put,OTM1,mid,Mon-0DTE,50.0,29,13,2.231,0.6207,0.5,-0.61389,0.07749,0.17286,2.24719,True
AAPL,put,OTM1,mid,Mon-0DTE,60.0,24,13,1.846,0.5417,0.6,-0.57121,0.06319,0.11666,1.51664,True
AAPL,put,OTM1,mid,Mon-0DTE,70.0,22,13,1.692,0.5,0.7,-0.60471,0.04764,0.08063,1.04814,True
AAPL,put,OTM1,mid,Mon-0DTE,75.0,22,13,1.692,0.5,0.75,-0.60471,0.07264,0.12293,1.59814,True
AAPL,put,OTM1,mid,Mon-0DTE,80.0,22,13,1.692,0.5,0.8,-0.64299,0.0785,0.13285,1.72708,True
AAPL,put,OTM1,mid,Mon-0DTE,90.0,20,13,1.538,0.45,0.9,-0.64517,0.05015,0.07716,1.00309,True
AAPL,put,OTM1,mid,Mon-0DTE,100.0,20,13,1.538,0.45,1.0,-0.71318,0.05775,0.08884,1.15497,True
AAPL,put,OTM1,market,Mon-0DTE,20.0,27,13,2.077,0.5556,0.2,-1.0,-0.33333,-0.69231,-9.0,True
AAPL,put,OTM1,market,Mon-0DTE,25.0,27,13,2.077,0.5556,0.25,-1.0,-0.30556,-0.63462,-8.25,True
AAPL,put,OTM1,market,Mon-0DTE,30.0,25,13,1.923,0.52,0.3,-1.0,-0.324,-0.62308,-8.1,True
AAPL,put,OTM1,market,Mon-0DTE,40.0,24,13,1.846,0.5,0.4,-1.0,-0.3,-0.55385,-7.2,True
AAPL,put,OTM1,market,Mon-0DTE,50.0,20,13,1.538,0.45,0.5,-1.0,-0.325,-0.5,-6.5,True
AAPL,put,OTM1,market,Mon-0DTE,60.0,18,13,1.385,0.3889,0.6,-1.0,-0.37778,-0.52308,-6.8,True
AAPL,put,OTM1,market,Mon-0DTE,70.0,16,13,1.231,0.3125,0.7,-1.0,-0.46875,-0.57692,-7.5,True
AAPL,put,OTM1,market,Mon-0DTE,75.0,16,13,1.231,0.3125,0.75,-1.0,-0.45312,-0.55769,-7.25,True
AAPL,put,OTM1,market,Mon-0DTE,80.0,16,13,1.231,0.3125,0.8,-1.0,-0.4375,-0.53846,-7.0,True
AAPL,put,OTM1,market,Mon-0DTE,90.0,16,13,1.231,0.3125,0.9,-1.0,-0.40625,-0.5,-6.5,True
