symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
META,call,OTM1,mid,Mon-0DTE,50.0,21,13,1.615,0.5238,0.5,-0.85026,-0.14298,-0.23097,-3.0026,True
META,call,OTM1,mid,Mon-0DTE,60.0,18,13,1.385,0.4444,0.6,-0.86693,-0.21496,-0.29764,-3.86926,True
META,call,OTM1,mid,Mon-0DTE,70.0,19,13,1.462,0.4211,0.7,-0.65065,-0.08195,-0.11978,-1.55713,True
META,call,OTM1,mid,Mon-0DTE,75.0,21,13,1.615,0.5714,0.75,-0.68772,0.13384,0.2162,2.81054,True
META,call,OTM1,mid,Mon-0DTE,80.0,23,13,1.769,0.6087,0.8,-0.78049,0.18155,0.3212,4.17558,True
META,call,OTM1,mid,Mon-0DTE,90.0,22,13,1.692,0.5909,0.9,-0.76344,0.2195,0.37147,4.82906,True
META,call,OTM1,mid,Mon-0DTE,100.0,21,13,1.615,0.5238,1.0,-0.78509,0.14996,0.24224,3.14906,True
META,call,OTM1,market,Mon-0DTE,20.0,19,13,1.462,0.4737,0.2,-0.98889,-0.42573,-0.62222,-8.08889,True
META,call,OTM1,market,Mon-0DTE,25.0,21,13,1.615,0.5238,0.25,-1.0,-0.34524,-0.55769,-7.25,True
META,call,OTM1,market,Mon-0DTE,30.0,21,13,1.615,0.5238,0.3,-1.0,-0.31905,-0.51538,-6.7,True
META,call,OTM1,market,Mon-0DTE,40.0,21,13,1.615,0.4762,0.4,-0.9324,-0.29792,-0.48126,-6.25641,True
META,call,OTM1,market,Mon-0DTE,50.0,20,13,1.538,0.5,0.5,-1.0,-0.25,-0.38462,-5.0,True
META,call,OTM1,market,Mon-0DTE,60.0,20,13,1.538,0.4,0.6,-1.0,-0.36,-0.55385,-7.2,True
META,call,OTM1,market,Mon-0DTE,70.0,19,13,1.462,0.3158,0.7,-1.0,-0.46316,-0.67692,-8.8,True
META,call,OTM1,market,Mon-0DTE,75.0,20,13,1.538,0.35,0.75,-1.0,-0.3875,-0.59615,-7.75,True
