symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
TSLA,put,ATM,market,Mon-0DTE,50.0,21,13,1.615,0.5238,0.5,-0.8379,-0.13709,-0.22146,-2.87896,True
TSLA,put,ATM,market,Mon-0DTE,60.0,20,13,1.538,0.5,0.6,-0.94148,-0.17074,-0.26267,-3.41477,True
TSLA,put,ATM,market,Mon-0DTE,70.0,15,13,1.154,0.3333,0.7,-0.8398,-0.32653,-0.37677,-4.89798,True
TSLA,put,ATM,market,Mon-0DTE,75.0,18,13,1.385,0.3889,0.75,-0.74893,-0.16601,-0.22986,-2.9882,True
TSLA,put,ATM,market,Mon-0DTE,80.0,18,13,1.385,0.3889,0.8,-0.74893,-0.14657,-0.20294,-2.6382,True
TSLA,put,ATM,market,Mon-0DTE,90.0,16,13,1.231,0.375,0.9,-0.87114,-0.20696,-0.25472,-3.31135,True
TSLA,put,ATM,market,Mon-0DTE,100.0,19,13,1.462,0.4737,1.0,-0.97774,-0.04091,-0.0598,-0.77737,True
TSLA,put,ITM,mid,Mon-0DTE,20.0,28,13,2.154,0.6429,0.2,-0.67868,-0.11381,-0.24514,-3.18681,True
TSLA,put,ITM,mid,Mon-0DTE,25.0,26,13,2.0,0.5769,0.25,-0.59201,-0.10624,-0.21247,-2.76215,True
TSLA,put,ITM,mid,Mon-0DTE,30.0,25,13,1.923,0.6,0.3,-0.67269,-0.08908,-0.1713,-2.22688,True
TSLA,put,ITM,mid,Mon-0DTE,40.0,23,13,1.769,0.4348,0.4,-0.57324,-0.15009,-0.26555,-3.45218,True
TSLA,put,ITM,mid,Mon-0DTE,50.0,22,13,1.692,0.4545,0.5,-0.66104,-0.1333,-0.22558,-2.93251,True
TSLA,put,ITM,mid,Mon-0DTE,60.0,18,13,1.385,0.2778,0.6,-0.5524,-0.23229,-0.32163,-4.18121,True
TSLA,put,ITM,mid,Mon-0DTE,70.0,18,13,1.385,0.3333,0.7,-0.61856,-0.17904,-0.2479,-3.2227,True
TSLA,put,ITM,mid,Mon-0DTE,75.0,16,13,1.231,0.25,0.75,-0.58052,-0.24789,-0.30509,-3.96622,True
TSLA,put,ITM,mid,Mon-0DTE,80.0,16,13,1.231,0.1875,0.8,-0.48277,-0.24225,-0.29816,-3.87604,True
TSLA,put,ITM,mid,Mon-0DTE,90.0,15,13,1.154,0.2,0.9,-0.55055,-0.26044,-0.3005,-3.90654,True
TSLA,put,ITM,mid,Mon-0DTE,100.0,15,13,1.154,0.1333,1.0,-0.47032,-0.27428,-0.31648,-4.11422,True
TSLA,put,ITM,market,Mon-0DTE,20.0,29,13,2.231,0.6207,0.2,-0.60629,-0.10583,-0.23609,-3.06915,True
TSLA,put,ITM,market,Mon-0DTE,25.0,27,13,2.077,0.5926,0.25,-0.60258,-0.09735,-0.20219,-2.62842,True
TSLA,put,ITM,market,Mon-0DTE,30.0,24,13,1.846,0.5417,0.3,-0.69503,-0.15606,-0.28811,-3.74538,True
TSLA,put,ITM,market,Mon-0DTE,40.0,22,13,1.692,0.4545,0.4,-0.62426,-0.15869,-0.26855,-3.49109,True
TSLA,put,ITM,market,Mon-0DTE,50.0,20,13,1.538,0.35,0.5,-0.5628,-0.19082,-0.29357,-3.81646,True
TSLA,put,ITM,market,Mon-0DTE,60.0,17,13,1.308,0.2941,0.6,-0.62615,-0.26552,-0.34721,-4.51377,True
TSLA,put,ITM,market,Mon-0DTE,70.0,16,13,1.231,0.25,0.7,-0.60802,-0.28101,-0.34586,-4.49621,True
TSLA,put,ITM,market,Mon-0DTE,75.0,15,13,1.154,0.2,0.75,-0.58895,-0.32116,-0.37057,-4.81736,True
TSLA,put,ITM,market,Mon-0DTE,80.0,15,13,1.154,0.2,0.8,-0.54478,-0.27582,-0.31826,-4.13734,True
TSLA,put,ITM,market,Mon-0DTE,90.0,14,13,1.077,0.1429,0.9,-0.54954,-0.34246,-0.36881,-4.7945,True
TSLA,put,ITM,market,Mon-0DTE,100.0,15,13,1.154,0.1333,1.0,-0.48293,-0.2852,-0.32908,-4.27805,True
