symbol,direction,moneyness,fill_mode,regime,T_pct,n_test_trades,n_test_days,trades_per_day,win_rate,avg_win,avg_loss,expectancy_per_trade,expectancy_per_day,cumulative_test_pnl,unreliable_low_sample
NVDA,put,ATM,mid,Mon-0DTE,60.0,20,13,1.538,0.35,0.6,-0.83951,-0.33568,-0.51643,-6.7136,True
NVDA,put,ATM,mid,Mon-0DTE,70.0,17,13,1.308,0.2353,0.7,-0.83477,-0.47365,-0.61939,-8.05204,True
NVDA,put,ATM,mid,Mon-0DTE,75.0,16,13,1.231,0.25,0.75,-0.83291,-0.43718,-0.53807,-6.9949,True
NVDA,put,ATM,mid,Mon-0DTE,80.0,18,13,1.385,0.3333,0.8,-0.84902,-0.29935,-0.41448,-5.38824,True
NVDA,put,ATM,mid,Mon-0DTE,90.0,17,13,1.308,0.2353,0.9,-0.78747,-0.39042,-0.51054,-6.63708,True
NVDA,put,ATM,mid,Mon-0DTE,100.0,18,13,1.385,0.2778,1.0,-0.78753,-0.29099,-0.40292,-5.2379,True
NVDA,put,ATM,market,Mon-0DTE,20.0,25,13,1.923,0.48,0.2,-0.96486,-0.40573,-0.78025,-10.14319,True
NVDA,put,ATM,market,Mon-0DTE,25.0,23,13,1.769,0.4348,0.25,-0.96708,-0.43792,-0.77478,-10.07208,True
NVDA,put,ATM,market,Mon-0DTE,30.0,22,13,1.692,0.4091,0.3,-0.99523,-0.46536,-0.78753,-10.23793,True
NVDA,put,ATM,market,Mon-0DTE,40.0,21,13,1.615,0.381,0.4,-0.99523,-0.46371,-0.74907,-9.73793,True
NVDA,put,ATM,market,Mon-0DTE,50.0,20,13,1.538,0.35,0.5,-0.96795,-0.45417,-0.69872,-9.08336,True
NVDA,put,ATM,market,Mon-0DTE,60.0,17,13,1.308,0.2941,0.6,-0.95683,-0.49894,-0.65246,-8.48202,True
NVDA,put,ATM,market,Mon-0DTE,70.0,18,13,1.385,0.3333,0.7,-0.96528,-0.41019,-0.56795,-7.38336,True
NVDA,put,ATM,market,Mon-0DTE,75.0,19,13,1.462,0.3684,0.75,-0.95683,-0.328,-0.47939,-6.23202,True
NVDA,put,ATM,market,Mon-0DTE,80.0,20,13,1.538,0.35,0.8,-0.79052,-0.23384,-0.35975,-4.6768,True
NVDA,put,ATM,market,Mon-0DTE,90.0,17,13,1.308,0.2353,0.9,-0.83123,-0.42388,-0.55431,-7.20597,True
NVDA,put,ATM,market,Mon-0DTE,100.0,17,13,1.308,0.2353,1.0,-0.88631,-0.44247,-0.57862,-7.52202,True
NVDA,put,ITM,mid,Mon-0DTE,20.0,21,13,1.615,0.4286,0.2,-0.3801,-0.13149,-0.2124,-2.76121,True
NVDA,put,ITM,mid,Mon-0DTE,25.0,18,13,1.385,0.2778,0.25,-0.34359,-0.1787,-0.24743,-3.21661,True
NVDA,put,ITM,mid,Mon-0DTE,30.0,19,13,1.462,0.3684,0.3,-0.3079,-0.08393,-0.12267,-1.59476,True
NVDA,put,ITM,mid,Mon-0DTE,40.0,17,13,1.308,0.2353,0.4,-0.29227,-0.12938,-0.16919,-2.19948,True
NVDA,put,ITM,mid,Mon-0DTE,50.0,17,13,1.308,0.1765,0.5,-0.30746,-0.16497,-0.21573,-2.80446,True
NVDA,put,ITM,mid,Mon-0DTE,60.0,16,13,1.231,0.125,0.6,-0.21442,-0.11261,-0.1386,-1.80181,True
NVDA,put,ITM,mid,Mon-0DTE,70.0,16,13,1.231,0.125,0.7,-0.20325,-0.09034,-0.11119,-1.44543,True
NVDA,put,ITM,mid,Mon-0DTE,75.0,16,13,1.231,0.125,0.75,-0.20337,-0.0842,-0.10363,-1.34717,True
NVDA,put,ITM,mid,Mon-0DTE,80.0,16,13,1.231,0.125,0.8,-0.20337,-0.07795,-0.09594,-1.24717,True
NVDA,put,ITM,mid,Mon-0DTE,90.0,16,13,1.231,0.125,0.9,-0.19818,-0.06091,-0.07496,-0.97449,True
NVDA,put,ITM,mid,Mon-0DTE,100.0,15,13,1.154,0.0667,1.0,-0.21157,-0.1308,-0.15093,-1.96204,True
NVDA,put,ITM,market,Mon-0DTE,20.0,19,13,1.462,0.3158,0.2,-0.36118,-0.18397,-0.26887,-3.49536,True
NVDA,put,ITM,market,Mon-0DTE,25.0,19,13,1.462,0.3158,0.25,-0.3999,-0.19467,-0.28452,-3.6987,True
NVDA,put,ITM,market,Mon-0DTE,30.0,19,13,1.462,0.3158,0.3,-0.34336,-0.14019,-0.2049,-2.66366,True
NVDA,put,ITM,market,Mon-0DTE,40.0,15,13,1.154,0.1333,0.4,-0.30476,-0.21079,-0.24322,-3.16192,True
NVDA,put,ITM,market,Mon-0DTE,50.0,17,13,1.308,0.1765,0.5,-0.31535,-0.17147,-0.22423,-2.91494,True
NVDA,put,ITM,market,Mon-0DTE,60.0,16,13,1.231,0.125,0.6,-0.23432,-0.13003,-0.16004,-2.08053,True
NVDA,put,ITM,market,Mon-0DTE,70.0,16,13,1.231,0.125,0.7,-0.222,-0.10675,-0.13139,-1.70807,True
NVDA,put,ITM,market,Mon-0DTE,75.0,16,13,1.231,0.125,0.75,-0.222,-0.1005,-0.1237,-1.60807,True
NVDA,put,ITM,market,Mon-0DTE,80.0,16,13,1.231,0.125,0.8,-0.222,-0.09425,-0.11601,-1.50807,True
NVDA,put,ITM,market,Mon-0DTE,90.0,15,13,1.154,0.0667,0.9,-0.21849,-0.14393,-0.16607,-2.1589,True
NVDA,put,ITM,market,Mon-0DTE,100.0,15,13,1.154,0.0667,1.0,-0.23684,-0.15438,-0.17813,-2.3157,True
