symbol,direction,regime,fill_mode,T_pct,rank,entry_bucket,n,hit_pct,median_min_to_target,low_sample
META,call,Mon-0DTE,mid,75.0,8,13:30,422,30.332,41.5,False
META,call,Mon-0DTE,mid,75.0,9,13:00,443,30.023,61.0,False
META,call,Mon-0DTE,mid,75.0,10,15:00,419,23.628,15.0,False
META,call,Mon-0DTE,mid,75.0,11,14:00,408,22.304,19.0,False
META,call,Mon-0DTE,mid,75.0,12,14:30,402,17.91,24.5,False
META,call,Mon-0DTE,mid,75.0,13,15:30,107,15.888,12.0,False
META,call,Mon-0DTE,mid,100.0,1,10:00,701,31.098,52.0,False
META,call,Mon-0DTE,mid,100.0,2,10:30,644,30.124,65.0,False
META,call,Mon-0DTE,mid,100.0,3,09:30,646,29.102,87.0,False
META,call,Mon-0DTE,mid,100.0,4,11:00,595,27.563,66.0,False
META,call,Mon-0DTE,mid,100.0,5,12:00,487,27.31,71.0,False
META,call,Mon-0DTE,mid,100.0,6,12:30,491,26.477,92.5,False
META,call,Mon-0DTE,mid,100.0,7,11:30,552,25.181,84.0,False
META,call,Mon-0DTE,mid,100.0,8,13:30,422,25.118,45.0,False
META,call,Mon-0DTE,mid,100.0,9,13:00,443,22.348,71.0,False
META,call,Mon-0DTE,mid,100.0,10,14:00,408,17.892,21.0,False
META,call,Mon-0DTE,mid,100.0,11,15:00,419,17.184,17.0,False
META,call,Mon-0DTE,mid,100.0,12,15:30,107,14.019,16.0,False
META,call,Mon-0DTE,mid,100.0,13,14:30,402,13.682,24.0,False
META,call,Mon-0DTE,market,30.0,1,09:30,646,53.56,27.0,False
META,call,Mon-0DTE,market,30.0,2,10:30,644,45.963,20.0,False
META,call,Mon-0DTE,market,30.0,3,10:00,701,45.506,29.0,False
META,call,Mon-0DTE,market,30.0,4,11:00,595,44.37,30.5,False
META,call,Mon-0DTE,market,30.0,5,13:00,443,41.535,41.0,False
META,call,Mon-0DTE,market,30.0,6,12:00,487,39.425,34.5,False
META,call,Mon-0DTE,market,30.0,7,12:30,491,39.104,45.0,False
META,call,Mon-0DTE,market,30.0,8,13:30,422,37.204,33.0,False
META,call,Mon-0DTE,market,30.0,9,11:30,552,36.051,36.0,False
META,call,Mon-0DTE,market,30.0,10,15:00,419,28.401,18.0,False
META,call,Mon-0DTE,market,30.0,11,14:00,408,25.98,18.0,False
META,call,Mon-0DTE,market,30.0,12,15:30,107,24.299,13.0,False
META,call,Mon-0DTE,market,30.0,13,14:30,402,22.637,25.0,False
META,call,Mon-0DTE,market,50.0,1,09:30,646,41.331,56.0,False
META,call,Mon-0DTE,market,50.0,2,10:00,701,38.516,47.0,False
META,call,Mon-0DTE,market,50.0,3,10:30,644,37.578,37.0,False
META,call,Mon-0DTE,market,50.0,4,11:00,595,35.126,50.0,False
META,call,Mon-0DTE,market,50.0,5,12:00,487,32.238,65.0,False
META,call,Mon-0DTE,market,50.0,6,12:30,491,31.161,79.0,False
META,call,Mon-0DTE,market,50.0,7,13:00,443,30.248,61.0,False
META,call,Mon-0DTE,market,50.0,8,11:30,552,29.71,54.0,False
META,call,Mon-0DTE,market,50.0,9,13:30,422,29.621,42.0,False
META,call,Mon-0DTE,market,50.0,10,15:00,419,22.673,19.0,False
META,call,Mon-0DTE,market,50.0,11,14:00,408,21.078,19.5,False
META,call,Mon-0DTE,market,50.0,12,15:30,107,17.757,16.0,False
META,call,Mon-0DTE,market,50.0,13,14:30,402,16.667,31.0,False
META,call,Mon-0DTE,market,75.0,1,09:30,646,32.043,77.0,False
META,call,Mon-0DTE,market,75.0,2,10:00,701,31.669,55.0,False
META,call,Mon-0DTE,market,75.0,3,10:30,644,30.28,62.0,False
META,call,Mon-0DTE,market,75.0,4,11:00,595,26.723,70.0,False
META,call,Mon-0DTE,market,75.0,5,12:00,487,25.667,83.0,False
META,call,Mon-0DTE,market,75.0,6,11:30,552,23.913,91.0,False
META,call,Mon-0DTE,market,75.0,7,12:30,491,23.829,95.0,False
META,call,Mon-0DTE,market,75.0,8,13:30,422,23.46,50.0,False
META,call,Mon-0DTE,market,75.0,9,13:00,443,21.896,73.0,False
META,call,Mon-0DTE,market,75.0,10,14:00,408,18.137,23.5,False
META,call,Mon-0DTE,market,75.0,11,15:00,419,15.274,20.5,False
META,call,Mon-0DTE,market,75.0,12,14:30,402,13.184,30.0,False
META,call,Mon-0DTE,market,75.0,13,15:30,107,10.28,13.0,False
META,call,Mon-0DTE,market,100.0,1,10:00,701,27.675,72.5,False
META,call,Mon-0DTE,market,100.0,2,10:30,644,24.224,72.5,False
META,call,Mon-0DTE,market,100.0,3,09:30,646,23.065,99.0,False
META,call,Mon-0DTE,market,100.0,4,11:00,595,21.681,76.0,False
META,call,Mon-0DTE,market,100.0,5,12:00,487,20.123,94.5,False
META,call,Mon-0DTE,market,100.0,6,13:30,422,19.905,56.0,False
META,call,Mon-0DTE,market,100.0,7,11:30,552,19.384,109.0,False
META,call,Mon-0DTE,market,100.0,8,12:30,491,17.923,98.0,False
META,call,Mon-0DTE,market,100.0,9,13:00,443,16.93,81.0,False
META,call,Mon-0DTE,market,100.0,10,14:00,408,15.441,25.0,False
META,call,Mon-0DTE,market,100.0,11,15:00,419,10.263,19.0,False
META,call,Mon-0DTE,market,100.0,12,14:30,402,9.204,31.0,False
META,call,Mon-0DTE,market,100.0,13,15:30,107,8.411,18.0,False
META,put,Mon-0DTE,mid,30.0,1,14:30,349,64.47,16.0,False
META,put,Mon-0DTE,mid,30.0,2,12:00,414,58.937,26.0,False
META,put,Mon-0DTE,mid,30.0,3,10:30,584,57.534,11.5,False
META,put,Mon-0DTE,mid,30.0,4,09:30,606,55.281,10.0,False
META,put,Mon-0DTE,mid,30.0,5,11:00,534,53.933,12.5,False
META,put,Mon-0DTE,mid,30.0,6,10:00,660,53.485,15.0,False
META,put,Mon-0DTE,mid,30.0,7,13:30,363,52.617,19.0,False
META,put,Mon-0DTE,mid,30.0,8,13:00,383,50.653,18.0,False
META,put,Mon-0DTE,mid,30.0,9,12:30,414,50.483,17.0,False
META,put,Mon-0DTE,mid,30.0,10,11:30,492,50.0,21.0,False
META,put,Mon-0DTE,mid,30.0,11,14:00,367,49.591,34.0,False
META,put,Mon-0DTE,mid,30.0,12,15:00,398,41.206,8.0,False
META,put,Mon-0DTE,mid,30.0,13,15:30,105,36.19,14.5,False
META,put,Mon-0DTE,mid,50.0,1,14:30,349,50.143,21.0,False
META,put,Mon-0DTE,mid,50.0,2,10:30,584,46.918,16.5,False
META,put,Mon-0DTE,mid,50.0,3,12:00,414,45.169,45.0,False
META,put,Mon-0DTE,mid,50.0,4,11:00,534,44.757,20.0,False
META,put,Mon-0DTE,mid,50.0,5,13:30,363,43.526,46.0,False
META,put,Mon-0DTE,mid,50.0,6,10:00,660,40.758,23.0,False
META,put,Mon-0DTE,mid,50.0,7,14:00,367,40.599,45.0,False
META,put,Mon-0DTE,mid,50.0,8,12:30,414,38.889,26.0,False
META,put,Mon-0DTE,mid,50.0,9,09:30,606,38.614,15.0,False
META,put,Mon-0DTE,mid,50.0,10,11:30,492,37.602,34.0,False
META,put,Mon-0DTE,mid,50.0,11,13:00,383,36.815,31.0,False
META,put,Mon-0DTE,mid,50.0,12,15:00,398,25.628,10.0,False
META,put,Mon-0DTE,mid,50.0,13,15:30,105,17.143,13.0,False
META,put,Mon-0DTE,mid,75.0,1,14:30,349,39.828,23.0,False
META,put,Mon-0DTE,mid,75.0,2,11:00,534,34.644,28.0,False
META,put,Mon-0DTE,mid,75.0,3,10:30,584,34.418,24.0,False
META,put,Mon-0DTE,mid,75.0,4,13:30,363,33.884,76.0,False
META,put,Mon-0DTE,mid,75.0,5,12:00,414,33.816,54.0,False
META,put,Mon-0DTE,mid,75.0,6,14:00,367,32.153,45.5,False
META,put,Mon-0DTE,mid,75.0,7,10:00,660,31.515,28.0,False
META,put,Mon-0DTE,mid,75.0,8,11:30,492,28.862,52.5,False
META,put,Mon-0DTE,mid,75.0,9,13:00,383,27.415,84.0,False
META,put,Mon-0DTE,mid,75.0,10,12:30,414,27.053,32.0,False
META,put,Mon-0DTE,mid,75.0,11,09:30,606,25.908,34.0,False
META,put,Mon-0DTE,mid,75.0,12,15:00,398,20.101,13.5,False
META,put,Mon-0DTE,mid,75.0,13,15:30,105,11.429,15.5,False
META,put,Mon-0DTE,mid,100.0,1,14:30,349,32.951,25.0,False
META,put,Mon-0DTE,mid,100.0,2,14:00,367,26.431,50.0,False
META,put,Mon-0DTE,mid,100.0,3,10:00,660,26.061,31.0,False
META,put,Mon-0DTE,mid,100.0,4,11:00,534,25.468,29.5,False
META,put,Mon-0DTE,mid,100.0,5,13:30,363,25.344,71.0,False
META,put,Mon-0DTE,mid,100.0,6,12:00,414,25.121,62.0,False
META,put,Mon-0DTE,mid,100.0,7,10:30,584,25.0,24.0,False
META,put,Mon-0DTE,mid,100.0,8,11:30,492,21.545,47.0,False
META,put,Mon-0DTE,mid,100.0,9,12:30,414,21.498,42.0,False
META,put,Mon-0DTE,mid,100.0,10,09:30,606,21.287,53.0,False
META,put,Mon-0DTE,mid,100.0,11,13:00,383,18.277,99.5,False
META,put,Mon-0DTE,mid,100.0,12,15:00,398,17.337,14.0,False
META,put,Mon-0DTE,mid,100.0,13,15:30,105,9.524,17.5,False
META,put,Mon-0DTE,market,30.0,1,10:30,584,45.377,17.0,False
META,put,Mon-0DTE,market,30.0,2,14:30,349,44.699,22.0,False
META,put,Mon-0DTE,market,30.0,3,09:30,606,43.729,15.0,False
META,put,Mon-0DTE,market,30.0,4,12:00,414,42.271,41.0,False
META,put,Mon-0DTE,market,30.0,5,13:30,363,42.149,44.0,False
META,put,Mon-0DTE,market,30.0,6,10:00,660,39.697,22.0,False
META,put,Mon-0DTE,market,30.0,7,11:00,534,39.139,20.0,False
META,put,Mon-0DTE,market,30.0,8,14:00,367,37.875,45.0,False
META,put,Mon-0DTE,market,30.0,9,11:30,492,35.772,58.5,False
META,put,Mon-0DTE,market,30.0,10,12:30,414,35.024,26.0,False
META,put,Mon-0DTE,market,30.0,11,13:00,383,33.42,34.0,False
META,put,Mon-0DTE,market,30.0,12,15:00,398,23.618,12.0,False
META,put,Mon-0DTE,market,30.0,13,15:30,105,20.0,23.0,False
META,put,Mon-0DTE,market,50.0,1,14:30,349,35.817,28.0,False
META,put,Mon-0DTE,market,50.0,2,13:30,363,34.711,75.5,False
META,put,Mon-0DTE,market,50.0,3,12:00,414,34.3,55.0,False
META,put,Mon-0DTE,market,50.0,4,10:30,584,34.075,22.0,False
META,put,Mon-0DTE,market,50.0,5,14:00,367,32.153,49.0,False
META,put,Mon-0DTE,market,50.0,6,11:00,534,31.461,29.0,False
META,put,Mon-0DTE,market,50.0,7,10:00,660,30.758,28.0,False
META,put,Mon-0DTE,market,50.0,8,09:30,606,29.703,27.0,False
META,put,Mon-0DTE,market,50.0,9,12:30,414,27.778,41.0,False
META,put,Mon-0DTE,market,50.0,10,11:30,492,27.236,66.0,False
META,put,Mon-0DTE,market,50.0,11,13:00,383,24.804,58.0,False
META,put,Mon-0DTE,market,50.0,12,15:00,398,17.839,17.0,False
META,put,Mon-0DTE,market,50.0,13,15:30,105,11.429,24.5,False
META,put,Mon-0DTE,market,75.0,1,14:30,349,28.367,31.0,False
META,put,Mon-0DTE,market,75.0,2,10:00,660,26.212,32.0,False
META,put,Mon-0DTE,market,75.0,3,13:30,363,26.171,82.0,False
META,put,Mon-0DTE,market,75.0,4,14:00,367,26.158,50.5,False
META,put,Mon-0DTE,market,75.0,5,10:30,584,24.658,25.0,False
META,put,Mon-0DTE,market,75.0,6,11:00,534,24.345,34.0,False
META,put,Mon-0DTE,market,75.0,7,12:00,414,23.43,72.0,False
META,put,Mon-0DTE,market,75.0,8,09:30,606,20.627,48.0,False
META,put,Mon-0DTE,market,75.0,9,11:30,492,19.715,78.0,False
META,put,Mon-0DTE,market,75.0,10,13:00,383,18.538,103.0,False
META,put,Mon-0DTE,market,75.0,11,12:30,414,17.874,43.0,False
META,put,Mon-0DTE,market,75.0,12,15:00,398,12.814,21.0,False
META,put,Mon-0DTE,market,75.0,13,15:30,105,8.571,25.0,False
META,put,Mon-0DTE,market,100.0,1,14:30,349,23.496,32.0,False
META,put,Mon-0DTE,market,100.0,2,10:00,660,20.758,38.0,False
META,put,Mon-0DTE,market,100.0,3,14:00,367,20.163,54.0,False
META,put,Mon-0DTE,market,100.0,4,13:30,363,19.008,79.0,False
META,put,Mon-0DTE,market,100.0,5,11:00,534,18.539,41.0,False
META,put,Mon-0DTE,market,100.0,6,10:30,584,17.979,26.0,False
META,put,Mon-0DTE,market,100.0,7,12:00,414,17.15,123.0,False
META,put,Mon-0DTE,market,100.0,8,09:30,606,16.997,62.0,False
META,put,Mon-0DTE,market,100.0,9,12:30,414,15.7,59.0,False
META,put,Mon-0DTE,market,100.0,10,11:30,492,15.447,96.5,False
META,put,Mon-0DTE,market,100.0,11,13:00,383,12.01,109.0,False
META,put,Mon-0DTE,market,100.0,12,15:00,398,11.307,27.0,False
META,put,Mon-0DTE,market,100.0,13,15:30,105,5.714,24.5,False
TSLA,call,Fri-0DTE,mid,30.0,1,10:30,5038,60.103,25.0,False
TSLA,call,Fri-0DTE,mid,30.0,2,11:00,4902,58.323,24.0,False
TSLA,call,Fri-0DTE,mid,30.0,3,10:00,5180,58.069,21.0,False
TSLA,call,Fri-0DTE,mid,30.0,4,09:30,4385,57.948,13.0,False
TSLA,call,Fri-0DTE,mid,30.0,5,12:00,4590,50.044,29.0,False
TSLA,call,Fri-0DTE,mid,30.0,6,11:30,4784,48.119,39.0,False
TSLA,call,Fri-0DTE,mid,30.0,7,12:30,4526,46.266,28.0,False
TSLA,call,Fri-0DTE,mid,30.0,8,13:00,4375,45.691,20.0,False
TSLA,call,Fri-0DTE,mid,30.0,9,13:30,4248,37.147,17.0,False
TSLA,call,Fri-0DTE,mid,30.0,10,14:30,4100,31.049,21.0,False
TSLA,call,Fri-0DTE,mid,30.0,11,14:00,4181,29.801,23.0,False
TSLA,call,Fri-0DTE,mid,30.0,12,15:00,4273,27.779,14.0,False
TSLA,call,Fri-0DTE,mid,30.0,13,15:30,782,26.854,9.0,False
TSLA,call,Fri-0DTE,mid,50.0,1,09:30,4385,47.685,25.0,False
TSLA,call,Fri-0DTE,mid,50.0,2,10:00,5180,45.405,37.0,False
TSLA,call,Fri-0DTE,mid,50.0,3,10:30,5038,44.76,42.0,False
TSLA,call,Fri-0DTE,mid,50.0,4,11:00,4902,43.023,42.0,False
TSLA,call,Fri-0DTE,mid,50.0,5,12:00,4590,36.209,43.5,False
TSLA,call,Fri-0DTE,mid,50.0,6,11:30,4784,35.661,57.0,False
TSLA,call,Fri-0DTE,mid,50.0,7,12:30,4526,33.76,38.0,False
TSLA,call,Fri-0DTE,mid,50.0,8,13:00,4375,31.337,27.0,False
TSLA,call,Fri-0DTE,mid,50.0,9,13:30,4248,24.435,22.5,False
TSLA,call,Fri-0DTE,mid,50.0,10,14:30,4100,19.683,27.0,False
TSLA,call,Fri-0DTE,mid,50.0,11,14:00,4181,18.13,32.0,False
TSLA,call,Fri-0DTE,mid,50.0,12,15:30,782,17.647,10.0,False
TSLA,call,Fri-0DTE,mid,50.0,13,15:00,4273,17.107,18.0,False
TSLA,call,Fri-0DTE,mid,75.0,1,09:30,4385,38.769,37.0,False
TSLA,call,Fri-0DTE,mid,75.0,2,10:00,5180,34.517,58.0,False
TSLA,call,Fri-0DTE,mid,75.0,3,10:30,5038,32.632,56.0,False
TSLA,call,Fri-0DTE,mid,75.0,4,11:00,4902,30.151,72.0,False
TSLA,call,Fri-0DTE,mid,75.0,5,12:00,4590,27.059,54.0,False
TSLA,call,Fri-0DTE,mid,75.0,6,11:30,4784,26.986,70.0,False
TSLA,call,Fri-0DTE,mid,75.0,7,12:30,4526,25.276,45.0,False
TSLA,call,Fri-0DTE,mid,75.0,8,13:00,4375,22.171,34.0,False
TSLA,call,Fri-0DTE,mid,75.0,9,13:30,4248,15.513,27.0,False
TSLA,call,Fri-0DTE,mid,75.0,10,14:30,4100,12.683,36.5,False
TSLA,call,Fri-0DTE,mid,75.0,11,15:30,782,12.276,14.0,False
TSLA,call,Fri-0DTE,mid,75.0,12,14:00,4181,12.27,36.0,False
TSLA,call,Fri-0DTE,mid,75.0,13,15:00,4273,11.327,21.0,False
TSLA,call,Fri-0DTE,mid,100.0,1,09:30,4385,31.95,47.0,False
TSLA,call,Fri-0DTE,mid,100.0,2,10:00,5180,26.815,68.0,False
TSLA,call,Fri-0DTE,mid,100.0,3,10:30,5038,24.99,71.0,False
TSLA,call,Fri-0DTE,mid,100.0,4,11:00,4902,23.521,85.0,False
TSLA,call,Fri-0DTE,mid,100.0,5,12:00,4590,21.786,58.0,False
TSLA,call,Fri-0DTE,mid,100.0,6,11:30,4784,21.342,73.0,False
TSLA,call,Fri-0DTE,mid,100.0,7,12:30,4526,19.708,48.0,False
TSLA,call,Fri-0DTE,mid,100.0,8,13:00,4375,16.526,40.0,False
TSLA,call,Fri-0DTE,mid,100.0,9,13:30,4248,11.511,31.0,False
TSLA,call,Fri-0DTE,mid,100.0,10,14:30,4100,9.024,40.0,False
TSLA,call,Fri-0DTE,mid,100.0,11,14:00,4181,8.85,38.0,False
TSLA,call,Fri-0DTE,mid,100.0,12,15:00,4273,8.706,21.0,False
TSLA,call,Fri-0DTE,mid,100.0,13,15:30,782,8.568,13.0,False
TSLA,call,Fri-0DTE,market,30.0,1,09:30,4385,54.071,17.0,False
TSLA,call,Fri-0DTE,market,30.0,2,10:00,5180,52.413,27.0,False
TSLA,call,Fri-0DTE,market,30.0,3,10:30,5038,52.104,33.0,False
TSLA,call,Fri-0DTE,market,30.0,4,11:00,4902,49.123,35.0,False
TSLA,call,Fri-0DTE,market,30.0,5,12:00,4590,41.569,40.5,False
TSLA,call,Fri-0DTE,market,30.0,6,11:30,4784,40.531,49.0,False
TSLA,call,Fri-0DTE,market,30.0,7,12:30,4526,37.848,36.0,False
TSLA,call,Fri-0DTE,market,30.0,8,13:00,4375,34.24,28.0,False
TSLA,call,Fri-0DTE,market,30.0,9,13:30,4248,27.425,27.0,False
TSLA,call,Fri-0DTE,market,30.0,10,14:00,4181,21.933,34.0,False
TSLA,call,Fri-0DTE,market,30.0,11,14:30,4100,21.78,31.0,False
TSLA,call,Fri-0DTE,market,30.0,12,15:30,782,21.355,12.0,False
TSLA,call,Fri-0DTE,market,30.0,13,15:00,4273,19.986,20.0,False
TSLA,call,Fri-0DTE,market,50.0,1,09:30,4385,44.88,28.0,False
TSLA,call,Fri-0DTE,market,50.0,2,10:00,5180,41.178,44.0,False
TSLA,call,Fri-0DTE,market,50.0,3,10:30,5038,39.678,50.0,False
TSLA,call,Fri-0DTE,market,50.0,4,11:00,4902,35.904,65.0,False
TSLA,call,Fri-0DTE,market,50.0,5,11:30,4784,30.748,65.0,False
TSLA,call,Fri-0DTE,market,50.0,6,12:00,4590,30.719,51.0,False
TSLA,call,Fri-0DTE,market,50.0,7,12:30,4526,28.281,44.0,False
TSLA,call,Fri-0DTE,market,50.0,8,13:00,4375,24.32,36.0,False
TSLA,call,Fri-0DTE,market,50.0,9,13:30,4248,17.914,31.0,False
TSLA,call,Fri-0DTE,market,50.0,10,14:30,4100,14.073,40.0,False
TSLA,call,Fri-0DTE,market,50.0,11,14:00,4181,14.04,41.0,False
TSLA,call,Fri-0DTE,market,50.0,12,15:00,4273,13.106,26.0,False
TSLA,call,Fri-0DTE,market,50.0,13,15:30,782,12.532,17.5,False
TSLA,call,Fri-0DTE,market,75.0,1,09:30,4385,36.625,41.0,False
TSLA,call,Fri-0DTE,market,75.0,2,10:00,5180,31.602,63.0,False
TSLA,call,Fri-0DTE,market,75.0,3,10:30,5038,29.0,66.0,False
TSLA,call,Fri-0DTE,market,75.0,4,11:00,4902,26.357,85.5,False
TSLA,call,Fri-0DTE,market,75.0,5,11:30,4784,23.788,74.5,False
TSLA,call,Fri-0DTE,market,75.0,6,12:00,4590,23.268,57.5,False
TSLA,call,Fri-0DTE,market,75.0,7,12:30,4526,21.012,49.0,False
TSLA,call,Fri-0DTE,market,75.0,8,13:00,4375,17.646,42.0,False
TSLA,call,Fri-0DTE,market,75.0,9,13:30,4248,11.676,36.5,False
TSLA,call,Fri-0DTE,market,75.0,10,14:30,4100,9.561,46.5,False
TSLA,call,Fri-0DTE,market,75.0,11,14:00,4181,9.065,50.0,False
TSLA,call,Fri-0DTE,market,75.0,12,15:00,4273,8.542,28.0,False
TSLA,call,Fri-0DTE,market,75.0,13,15:30,782,8.312,17.0,False
TSLA,call,Fri-0DTE,market,100.0,1,09:30,4385,30.194,49.0,False
TSLA,call,Fri-0DTE,market,100.0,2,10:00,5180,24.614,72.0,False
TSLA,call,Fri-0DTE,market,100.0,3,10:30,5038,22.37,85.0,False
TSLA,call,Fri-0DTE,market,100.0,4,11:00,4902,20.624,96.0,False
TSLA,call,Fri-0DTE,market,100.0,5,11:30,4784,18.938,76.0,False
TSLA,call,Fri-0DTE,market,100.0,6,12:00,4590,18.911,62.0,False
TSLA,call,Fri-0DTE,market,100.0,7,12:30,4526,16.129,53.0,False
TSLA,call,Fri-0DTE,market,100.0,8,13:00,4375,12.937,48.0,False
TSLA,call,Fri-0DTE,market,100.0,9,13:30,4248,8.404,37.0,False
TSLA,call,Fri-0DTE,market,100.0,10,14:30,4100,6.805,49.0,False
TSLA,call,Fri-0DTE,market,100.0,11,14:00,4181,6.601,55.0,False
TSLA,call,Fri-0DTE,market,100.0,12,15:00,4273,6.389,28.0,False
TSLA,call,Fri-0DTE,market,100.0,13,15:30,782,6.01,20.0,False
TSLA,put,Fri-0DTE,mid,30.0,1,09:30,4368,61.126,15.0,False
TSLA,put,Fri-0DTE,mid,30.0,2,10:00,5145,60.583,17.0,False
TSLA,put,Fri-0DTE,mid,30.0,3,10:30,5021,55.148,24.0,False
TSLA,put,Fri-0DTE,mid,30.0,4,11:30,4735,53.495,22.0,False
TSLA,put,Fri-0DTE,mid,30.0,5,11:00,4857,51.328,27.0,False
TSLA,put,Fri-0DTE,mid,30.0,6,12:00,4552,46.112,31.0,False
TSLA,put,Fri-0DTE,mid,30.0,7,13:30,4227,46.108,22.0,False
TSLA,put,Fri-0DTE,mid,30.0,8,13:00,4324,44.75,25.0,False
TSLA,put,Fri-0DTE,mid,30.0,9,14:00,4055,44.242,23.0,False
TSLA,put,Fri-0DTE,mid,30.0,10,12:30,4470,44.206,26.0,False
TSLA,put,Fri-0DTE,mid,30.0,11,14:30,4029,42.542,15.5,False
TSLA,put,Fri-0DTE,mid,30.0,12,15:00,4227,32.978,13.0,False
TSLA,put,Fri-0DTE,mid,30.0,13,15:30,767,27.771,9.0,False
TSLA,put,Fri-0DTE,mid,50.0,1,09:30,4368,49.863,26.0,False
TSLA,put,Fri-0DTE,mid,50.0,2,10:00,5145,46.958,31.0,False
TSLA,put,Fri-0DTE,mid,50.0,3,10:30,5021,42.482,43.0,False
TSLA,put,Fri-0DTE,mid,50.0,4,11:00,4857,38.831,45.0,False
TSLA,put,Fri-0DTE,mid,50.0,5,11:30,4735,38.796,38.0,False
TSLA,put,Fri-0DTE,mid,50.0,6,12:00,4552,33.634,47.0,False
TSLA,put,Fri-0DTE,mid,50.0,7,13:30,4227,33.049,30.0,False
TSLA,put,Fri-0DTE,mid,50.0,8,14:00,4055,32.133,29.0,False
TSLA,put,Fri-0DTE,mid,50.0,9,12:30,4470,30.895,31.0,False
TSLA,put,Fri-0DTE,mid,50.0,10,13:00,4324,29.625,37.0,False
TSLA,put,Fri-0DTE,mid,50.0,11,14:30,4029,29.437,19.0,False
TSLA,put,Fri-0DTE,mid,50.0,12,15:00,4227,20.842,15.0,False
TSLA,put,Fri-0DTE,mid,50.0,13,15:30,767,15.124,8.0,False
TSLA,put,Fri-0DTE,mid,75.0,1,09:30,4368,38.69,35.0,False
TSLA,put,Fri-0DTE,mid,75.0,2,10:00,5145,34.888,44.0,False
TSLA,put,Fri-0DTE,mid,75.0,3,10:30,5021,30.452,72.0,False
TSLA,put,Fri-0DTE,mid,75.0,4,11:00,4857,29.339,62.0,False
TSLA,put,Fri-0DTE,mid,75.0,5,11:30,4735,28.405,57.0,False
TSLA,put,Fri-0DTE,mid,75.0,6,12:00,4552,24.692,57.0,False
TSLA,put,Fri-0DTE,mid,75.0,7,13:30,4227,24.178,37.0,False
TSLA,put,Fri-0DTE,mid,75.0,8,14:00,4055,24.168,35.0,False
TSLA,put,Fri-0DTE,mid,75.0,9,12:30,4470,23.043,43.0,False
TSLA,put,Fri-0DTE,mid,75.0,10,14:30,4029,21.122,22.0,False
TSLA,put,Fri-0DTE,mid,75.0,11,13:00,4324,20.56,48.0,False
TSLA,put,Fri-0DTE,mid,75.0,12,15:00,4227,15.519,16.0,False
TSLA,put,Fri-0DTE,mid,75.0,13,15:30,767,9.518,12.0,False
TSLA,put,Fri-0DTE,mid,100.0,1,09:30,4368,31.364,41.0,False
TSLA,put,Fri-0DTE,mid,100.0,2,10:00,5145,27.075,63.0,False
TSLA,put,Fri-0DTE,mid,100.0,3,10:30,5021,23.82,89.0,False
TSLA,put,Fri-0DTE,mid,100.0,4,11:00,4857,22.483,75.0,False
TSLA,put,Fri-0DTE,mid,100.0,5,11:30,4735,22.196,67.0,False
TSLA,put,Fri-0DTE,mid,100.0,6,14:00,4055,19.679,37.5,False
TSLA,put,Fri-0DTE,mid,100.0,7,12:00,4552,19.552,65.0,False
TSLA,put,Fri-0DTE,mid,100.0,8,13:30,4227,19.494,43.5,False
TSLA,put,Fri-0DTE,mid,100.0,9,12:30,4470,18.881,48.5,False
TSLA,put,Fri-0DTE,mid,100.0,10,14:30,4029,16.927,27.0,False
TSLA,put,Fri-0DTE,mid,100.0,11,13:00,4324,15.911,53.0,False
TSLA,put,Fri-0DTE,mid,100.0,12,15:00,4227,12.633,20.0,False
TSLA,put,Fri-0DTE,mid,100.0,13,15:30,767,7.04,15.0,False
TSLA,put,Fri-0DTE,market,30.0,1,09:30,4368,56.571,19.0,False
TSLA,put,Fri-0DTE,market,30.0,2,10:00,5145,53.353,22.0,False
TSLA,put,Fri-0DTE,market,30.0,3,10:30,5021,47.481,36.0,False
TSLA,put,Fri-0DTE,market,30.0,4,11:00,4857,43.34,40.0,False
TSLA,put,Fri-0DTE,market,30.0,5,11:30,4735,42.218,33.0,False
TSLA,put,Fri-0DTE,market,30.0,6,12:00,4552,36.973,43.0,False
TSLA,put,Fri-0DTE,market,30.0,7,14:00,4055,33.342,32.0,False
TSLA,put,Fri-0DTE,market,30.0,8,12:30,4470,33.02,34.5,False
TSLA,put,Fri-0DTE,market,30.0,9,13:30,4227,32.695,34.0,False
TSLA,put,Fri-0DTE,market,30.0,10,13:00,4324,31.337,39.0,False
TSLA,put,Fri-0DTE,market,30.0,11,14:30,4029,29.536,22.0,False
TSLA,put,Fri-0DTE,market,30.0,12,15:00,4227,21.244,17.5,False
TSLA,put,Fri-0DTE,market,30.0,13,15:30,767,15.645,16.0,False
TSLA,put,Fri-0DTE,market,50.0,1,09:30,4368,45.673,29.0,False
TSLA,put,Fri-0DTE,market,50.0,2,10:00,5145,41.438,37.0,False
TSLA,put,Fri-0DTE,market,50.0,3,10:30,5021,36.566,64.0,False
TSLA,put,Fri-0DTE,market,50.0,4,11:00,4857,33.539,62.0,False
TSLA,put,Fri-0DTE,market,50.0,5,11:30,4735,31.742,56.0,False
TSLA,put,Fri-0DTE,market,50.0,6,12:00,4552,27.878,57.0,False
TSLA,put,Fri-0DTE,market,50.0,7,12:30,4470,24.631,45.0,False
TSLA,put,Fri-0DTE,market,50.0,8,14:00,4055,24.587,38.0,False
TSLA,put,Fri-0DTE,market,50.0,9,13:30,4227,24.462,42.0,False
