symbol,direction,regime,fill_mode,T_pct,rank,entry_bucket,n,hit_pct,median_min_to_target,low_sample
TSLA,put,Tue->Fri,mid,50.0,2,10:00,1561,23.575,89.5,False
TSLA,put,Tue->Fri,mid,50.0,3,10:30,1507,20.77,134.0,False
TSLA,put,Tue->Fri,mid,50.0,4,11:30,1443,12.474,183.5,False
TSLA,put,Tue->Fri,mid,50.0,5,12:30,1340,12.313,147.0,False
TSLA,put,Tue->Fri,mid,50.0,6,12:00,1362,11.821,144.0,False
TSLA,put,Tue->Fri,mid,50.0,7,11:00,1483,11.598,218.0,False
TSLA,put,Tue->Fri,mid,50.0,8,13:00,1339,8.887,110.0,False
TSLA,put,Tue->Fri,mid,50.0,9,13:30,1314,6.393,72.0,False
TSLA,put,Tue->Fri,mid,50.0,10,14:00,1328,5.648,65.0,False
TSLA,put,Tue->Fri,mid,50.0,11,14:30,1288,2.174,50.5,False
TSLA,put,Tue->Fri,mid,50.0,12,15:00,1384,0.867,20.0,False
TSLA,put,Tue->Fri,mid,50.0,13,15:30,251,0.398,11.0,False
TSLA,put,Tue->Fri,mid,75.0,1,10:00,1561,14.734,162.5,False
TSLA,put,Tue->Fri,mid,75.0,2,09:30,1326,10.558,139.5,False
TSLA,put,Tue->Fri,mid,75.0,3,10:30,1507,8.958,258.0,False
TSLA,put,Tue->Fri,mid,75.0,4,13:00,1339,4.406,120.0,False
TSLA,put,Tue->Fri,mid,75.0,5,12:30,1340,3.731,148.0,False
TSLA,put,Tue->Fri,mid,75.0,6,13:30,1314,3.501,90.5,False
TSLA,put,Tue->Fri,mid,75.0,7,14:00,1328,3.313,57.0,False
TSLA,put,Tue->Fri,mid,75.0,8,12:00,1362,3.084,181.5,False
TSLA,put,Tue->Fri,mid,75.0,9,11:00,1483,1.821,255.0,False
TSLA,put,Tue->Fri,mid,75.0,10,11:30,1443,1.247,185.0,False
TSLA,put,Tue->Fri,mid,75.0,11,14:30,1288,0.0,,False
TSLA,put,Tue->Fri,mid,75.0,12,15:00,1384,0.0,,False
TSLA,put,Tue->Fri,mid,75.0,13,15:30,251,0.0,,False
TSLA,put,Tue->Fri,mid,100.0,1,10:00,1561,6.791,170.5,False
TSLA,put,Tue->Fri,mid,100.0,2,09:30,1326,3.62,325.0,False
TSLA,put,Tue->Fri,mid,100.0,3,10:30,1507,1.46,148.0,False
TSLA,put,Tue->Fri,mid,100.0,4,14:00,1328,1.355,60.0,False
TSLA,put,Tue->Fri,mid,100.0,5,13:30,1314,1.218,95.5,False
TSLA,put,Tue->Fri,mid,100.0,6,12:00,1362,0.587,190.0,False
TSLA,put,Tue->Fri,mid,100.0,7,13:00,1339,0.373,130.0,False
TSLA,put,Tue->Fri,mid,100.0,8,11:00,1483,0.135,260.5,False
TSLA,put,Tue->Fri,mid,100.0,9,12:30,1340,0.075,93.0,False
TSLA,put,Tue->Fri,mid,100.0,10,11:30,1443,0.0,,False
TSLA,put,Tue->Fri,mid,100.0,11,14:30,1288,0.0,,False
TSLA,put,Tue->Fri,mid,100.0,12,15:00,1384,0.0,,False
TSLA,put,Tue->Fri,mid,100.0,13,15:30,251,0.0,,False
TSLA,put,Tue->Fri,market,30.0,1,09:30,1326,43.137,79.0,False
TSLA,put,Tue->Fri,market,30.0,2,10:00,1561,35.746,56.0,False
TSLA,put,Tue->Fri,market,30.0,3,10:30,1507,34.24,89.0,False
TSLA,put,Tue->Fri,market,30.0,4,11:00,1483,29.332,144.0,False
TSLA,put,Tue->Fri,market,30.0,5,12:30,1340,27.836,118.0,False
TSLA,put,Tue->Fri,market,30.0,6,12:00,1362,24.67,114.0,False
TSLA,put,Tue->Fri,market,30.0,7,11:30,1443,24.116,136.0,False
TSLA,put,Tue->Fri,market,30.0,8,13:00,1339,21.06,102.0,False
TSLA,put,Tue->Fri,market,30.0,9,13:30,1314,14.84,87.0,False
TSLA,put,Tue->Fri,market,30.0,10,14:00,1328,12.5,66.0,False
TSLA,put,Tue->Fri,market,30.0,11,14:30,1288,9.55,46.0,False
TSLA,put,Tue->Fri,market,30.0,12,15:00,1384,4.624,21.0,False
TSLA,put,Tue->Fri,market,30.0,13,15:30,251,2.789,11.0,False
TSLA,put,Tue->Fri,market,50.0,1,09:30,1326,22.398,120.0,False
TSLA,put,Tue->Fri,market,50.0,2,10:00,1561,21.909,93.0,False
TSLA,put,Tue->Fri,market,50.0,3,10:30,1507,18.779,145.0,False
TSLA,put,Tue->Fri,market,50.0,4,12:30,1340,10.97,150.0,False
TSLA,put,Tue->Fri,market,50.0,5,12:00,1362,10.279,151.5,False
TSLA,put,Tue->Fri,market,50.0,6,11:30,1443,9.841,164.0,False
TSLA,put,Tue->Fri,market,50.0,7,11:00,1483,9.777,224.0,False
TSLA,put,Tue->Fri,market,50.0,8,13:00,1339,8.514,112.0,False
TSLA,put,Tue->Fri,market,50.0,9,13:30,1314,5.784,73.5,False
TSLA,put,Tue->Fri,market,50.0,10,14:00,1328,4.443,36.0,False
TSLA,put,Tue->Fri,market,50.0,11,14:30,1288,1.475,60.0,False
TSLA,put,Tue->Fri,market,50.0,12,15:00,1384,0.506,20.0,False
TSLA,put,Tue->Fri,market,50.0,13,15:30,251,0.0,,False
TSLA,put,Tue->Fri,market,75.0,1,10:00,1561,13.261,163.0,False
TSLA,put,Tue->Fri,market,75.0,2,09:30,1326,9.125,191.0,False
TSLA,put,Tue->Fri,market,75.0,3,10:30,1507,7.299,258.5,False
TSLA,put,Tue->Fri,market,75.0,4,13:00,1339,3.585,120.0,False
TSLA,put,Tue->Fri,market,75.0,5,13:30,1314,3.349,92.0,False
TSLA,put,Tue->Fri,market,75.0,6,14:00,1328,3.087,57.0,False
TSLA,put,Tue->Fri,market,75.0,7,12:30,1340,2.761,146.0,False
TSLA,put,Tue->Fri,market,75.0,8,12:00,1362,2.643,185.0,False
TSLA,put,Tue->Fri,market,75.0,9,11:00,1483,1.349,256.5,False
TSLA,put,Tue->Fri,market,75.0,10,11:30,1443,0.693,155.5,False
TSLA,put,Tue->Fri,market,75.0,11,14:30,1288,0.0,,False
TSLA,put,Tue->Fri,market,75.0,12,15:00,1384,0.0,,False
TSLA,put,Tue->Fri,market,75.0,13,15:30,251,0.0,,False
TSLA,put,Tue->Fri,market,100.0,1,10:00,1561,5.958,171.0,False
TSLA,put,Tue->Fri,market,100.0,2,09:30,1326,3.318,330.0,False
TSLA,put,Tue->Fri,market,100.0,3,14:00,1328,1.13,60.0,False
TSLA,put,Tue->Fri,market,100.0,4,10:30,1507,0.863,146.0,False
TSLA,put,Tue->Fri,market,100.0,5,13:30,1314,0.837,95.0,False
TSLA,put,Tue->Fri,market,100.0,6,12:00,1362,0.294,191.0,False
TSLA,put,Tue->Fri,market,100.0,7,13:00,1339,0.149,142.0,False
TSLA,put,Tue->Fri,market,100.0,8,11:00,1483,0.067,261.0,False
TSLA,put,Tue->Fri,market,100.0,9,11:30,1443,0.0,,False
TSLA,put,Tue->Fri,market,100.0,10,12:30,1340,0.0,,False
TSLA,put,Tue->Fri,market,100.0,11,14:30,1288,0.0,,False
TSLA,put,Tue->Fri,market,100.0,12,15:00,1384,0.0,,False
TSLA,put,Tue->Fri,market,100.0,13,15:30,251,0.0,,False
TSLA,call,Wed->Fri,mid,30.0,1,09:30,1338,52.317,37.0,False
TSLA,call,Wed->Fri,mid,30.0,2,10:00,1578,48.352,77.0,False
TSLA,call,Wed->Fri,mid,30.0,3,11:30,1457,38.504,135.0,False
TSLA,call,Wed->Fri,mid,30.0,4,12:00,1438,38.387,104.0,False
TSLA,call,Wed->Fri,mid,30.0,5,12:30,1408,36.577,85.0,False
TSLA,call,Wed->Fri,mid,30.0,6,10:30,1542,36.187,113.0,False
TSLA,call,Wed->Fri,mid,30.0,7,11:00,1520,35.132,157.5,False
TSLA,call,Wed->Fri,mid,30.0,8,13:00,1272,33.412,64.0,False
TSLA,call,Wed->Fri,mid,30.0,9,13:30,1377,24.764,45.0,False
TSLA,call,Wed->Fri,mid,30.0,10,14:00,1363,21.13,43.5,False
TSLA,call,Wed->Fri,mid,30.0,11,14:30,1359,17.513,36.0,False
TSLA,call,Wed->Fri,mid,30.0,12,15:00,1405,7.473,30.0,False
TSLA,call,Wed->Fri,mid,30.0,13,15:30,250,3.6,25.0,False
TSLA,call,Wed->Fri,mid,50.0,1,09:30,1338,39.088,84.0,False
TSLA,call,Wed->Fri,mid,50.0,2,10:00,1578,32.636,217.0,False
TSLA,call,Wed->Fri,mid,50.0,3,10:30,1542,26.07,189.0,False
TSLA,call,Wed->Fri,mid,50.0,4,12:00,1438,24.061,128.0,False
TSLA,call,Wed->Fri,mid,50.0,5,11:30,1457,23.13,160.0,False
TSLA,call,Wed->Fri,mid,50.0,6,11:00,1520,22.829,184.0,False
TSLA,call,Wed->Fri,mid,50.0,7,12:30,1408,18.679,106.0,False
TSLA,call,Wed->Fri,mid,50.0,8,13:00,1272,17.06,83.0,False
TSLA,call,Wed->Fri,mid,50.0,9,13:30,1377,11.402,53.0,False
TSLA,call,Wed->Fri,mid,50.0,10,14:00,1363,10.125,48.0,False
TSLA,call,Wed->Fri,mid,50.0,11,14:30,1359,7.947,34.0,False
TSLA,call,Wed->Fri,mid,50.0,12,15:00,1405,2.491,45.0,False
TSLA,call,Wed->Fri,mid,50.0,13,15:30,250,0.0,,False
TSLA,call,Wed->Fri,mid,75.0,1,09:30,1338,24.963,243.5,False
TSLA,call,Wed->Fri,mid,75.0,2,10:00,1578,20.786,249.0,False
TSLA,call,Wed->Fri,mid,75.0,3,10:30,1542,16.537,210.0,False
TSLA,call,Wed->Fri,mid,75.0,4,11:00,1520,13.816,194.0,False
TSLA,call,Wed->Fri,mid,75.0,5,11:30,1457,13.246,169.0,False
TSLA,call,Wed->Fri,mid,75.0,6,12:00,1438,12.517,137.0,False
TSLA,call,Wed->Fri,mid,75.0,7,12:30,1408,10.795,118.5,False
TSLA,call,Wed->Fri,mid,75.0,8,13:00,1272,7.783,92.0,False
TSLA,call,Wed->Fri,mid,75.0,9,13:30,1377,6.391,72.0,False
TSLA,call,Wed->Fri,mid,75.0,10,14:00,1363,6.09,51.0,False
TSLA,call,Wed->Fri,mid,75.0,11,14:30,1359,3.311,38.0,False
TSLA,call,Wed->Fri,mid,75.0,12,15:00,1405,0.569,55.0,False
TSLA,call,Wed->Fri,mid,75.0,13,15:30,250,0.0,,False
TSLA,call,Wed->Fri,mid,100.0,1,09:30,1338,16.143,253.5,False
TSLA,call,Wed->Fri,mid,100.0,2,10:00,1578,10.773,213.0,False
TSLA,call,Wed->Fri,mid,100.0,3,10:30,1542,9.663,223.0,False
TSLA,call,Wed->Fri,mid,100.0,4,12:00,1438,6.815,142.5,False
TSLA,call,Wed->Fri,mid,100.0,5,11:30,1457,6.452,178.5,False
TSLA,call,Wed->Fri,mid,100.0,6,11:00,1520,6.053,174.5,False
TSLA,call,Wed->Fri,mid,100.0,7,12:30,1408,5.753,124.0,False
TSLA,call,Wed->Fri,mid,100.0,8,13:00,1272,4.953,89.0,False
TSLA,call,Wed->Fri,mid,100.0,9,13:30,1377,4.285,78.0,False
TSLA,call,Wed->Fri,mid,100.0,10,14:00,1363,3.008,34.0,False
TSLA,call,Wed->Fri,mid,100.0,11,14:30,1359,0.736,39.0,False
TSLA,call,Wed->Fri,mid,100.0,12,15:00,1405,0.0,,False
TSLA,call,Wed->Fri,mid,100.0,13,15:30,250,0.0,,False
TSLA,call,Wed->Fri,market,30.0,1,09:30,1338,50.523,42.0,False
TSLA,call,Wed->Fri,market,30.0,2,10:00,1578,45.311,92.0,False
TSLA,call,Wed->Fri,market,30.0,3,12:00,1438,34.631,111.5,False
TSLA,call,Wed->Fri,market,30.0,4,11:30,1457,33.837,143.0,False
TSLA,call,Wed->Fri,market,30.0,5,10:30,1542,33.139,134.0,False
TSLA,call,Wed->Fri,market,30.0,6,11:00,1520,31.908,163.0,False
TSLA,call,Wed->Fri,market,30.0,7,12:30,1408,31.321,92.0,False
TSLA,call,Wed->Fri,market,30.0,8,13:00,1272,29.481,71.0,False
TSLA,call,Wed->Fri,market,30.0,9,13:30,1377,22.15,47.0,False
TSLA,call,Wed->Fri,market,30.0,10,14:00,1363,17.461,45.0,False
TSLA,call,Wed->Fri,market,30.0,11,14:30,1359,13.392,35.0,False
TSLA,call,Wed->Fri,market,30.0,12,15:00,1405,4.982,30.0,False
TSLA,call,Wed->Fri,market,30.0,13,15:30,250,2.4,25.0,False
TSLA,call,Wed->Fri,market,50.0,1,09:30,1338,37.593,160.0,False
TSLA,call,Wed->Fri,market,50.0,2,10:00,1578,30.355,229.0,False
TSLA,call,Wed->Fri,market,50.0,3,10:30,1542,24.449,194.0,False
TSLA,call,Wed->Fri,market,50.0,4,12:00,1438,21.836,132.0,False
TSLA,call,Wed->Fri,market,50.0,5,11:30,1457,21.757,162.0,False
TSLA,call,Wed->Fri,market,50.0,6,11:00,1520,21.316,188.0,False
TSLA,call,Wed->Fri,market,50.0,7,12:30,1408,17.401,108.0,False
TSLA,call,Wed->Fri,market,50.0,8,13:00,1272,14.701,83.0,False
TSLA,call,Wed->Fri,market,50.0,9,13:30,1377,10.022,54.0,False
TSLA,call,Wed->Fri,market,50.0,10,14:00,1363,9.318,50.0,False
TSLA,call,Wed->Fri,market,50.0,11,14:30,1359,6.696,34.0,False
TSLA,call,Wed->Fri,market,50.0,12,15:00,1405,1.851,50.0,False
TSLA,call,Wed->Fri,market,50.0,13,15:30,250,0.0,,False
TSLA,call,Wed->Fri,market,75.0,1,09:30,1338,23.617,251.0,False
TSLA,call,Wed->Fri,market,75.0,2,10:00,1578,18.314,245.0,False
TSLA,call,Wed->Fri,market,75.0,3,10:30,1542,14.851,214.0,False
TSLA,call,Wed->Fri,market,75.0,4,11:30,1457,11.805,169.5,False
TSLA,call,Wed->Fri,market,75.0,5,11:00,1520,11.579,198.5,False
TSLA,call,Wed->Fri,market,75.0,6,12:00,1438,11.196,138.0,False
TSLA,call,Wed->Fri,market,75.0,7,12:30,1408,9.73,119.0,False
TSLA,call,Wed->Fri,market,75.0,8,13:00,1272,7.311,94.0,False
TSLA,call,Wed->Fri,market,75.0,9,13:30,1377,5.737,74.0,False
TSLA,call,Wed->Fri,market,75.0,10,14:00,1363,5.576,54.5,False
TSLA,call,Wed->Fri,market,75.0,11,14:30,1359,2.723,37.0,False
TSLA,call,Wed->Fri,market,75.0,12,15:00,1405,0.427,56.0,False
TSLA,call,Wed->Fri,market,75.0,13,15:30,250,0.0,,False
TSLA,call,Wed->Fri,market,100.0,1,09:30,1338,15.172,257.0,False
TSLA,call,Wed->Fri,market,100.0,2,10:00,1578,9.569,211.0,False
TSLA,call,Wed->Fri,market,100.0,3,10:30,1542,7.652,221.5,False
TSLA,call,Wed->Fri,market,100.0,4,12:00,1438,5.911,143.0,False
TSLA,call,Wed->Fri,market,100.0,5,11:30,1457,5.559,180.0,False
TSLA,call,Wed->Fri,market,100.0,6,11:00,1520,5.263,174.5,False
TSLA,call,Wed->Fri,market,100.0,7,12:30,1408,4.759,124.0,False
TSLA,call,Wed->Fri,market,100.0,8,13:00,1272,4.088,88.5,False
TSLA,call,Wed->Fri,market,100.0,9,13:30,1377,3.849,77.0,False
TSLA,call,Wed->Fri,market,100.0,10,14:00,1363,2.641,33.0,False
TSLA,call,Wed->Fri,market,100.0,11,14:30,1359,0.368,40.0,False
TSLA,call,Wed->Fri,market,100.0,12,15:00,1405,0.0,,False
TSLA,call,Wed->Fri,market,100.0,13,15:30,250,0.0,,False
TSLA,put,Wed->Fri,mid,30.0,1,10:30,1498,44.593,56.5,False
TSLA,put,Wed->Fri,mid,30.0,2,11:00,1474,42.877,95.0,False
TSLA,put,Wed->Fri,mid,30.0,3,11:30,1379,39.231,117.0,False
TSLA,put,Wed->Fri,mid,30.0,4,10:00,1552,39.175,57.5,False
TSLA,put,Wed->Fri,mid,30.0,5,09:30,1315,38.859,53.0,False
TSLA,put,Wed->Fri,mid,30.0,6,12:00,1329,28.518,123.0,False
TSLA,put,Wed->Fri,mid,30.0,7,12:30,1350,26.963,115.0,False
TSLA,put,Wed->Fri,mid,30.0,8,13:00,1205,24.813,73.0,False
TSLA,put,Wed->Fri,mid,30.0,9,13:30,1290,23.953,52.0,False
TSLA,put,Wed->Fri,mid,30.0,10,14:00,1280,19.297,37.0,False
TSLA,put,Wed->Fri,mid,30.0,11,14:30,1279,15.246,28.0,False
TSLA,put,Wed->Fri,mid,30.0,12,15:00,1355,10.185,30.5,False
TSLA,put,Wed->Fri,mid,30.0,13,15:30,236,7.627,26.0,False
TSLA,put,Wed->Fri,mid,50.0,1,10:30,1498,25.768,74.5,False
TSLA,put,Wed->Fri,mid,50.0,2,11:00,1474,24.491,125.0,False
TSLA,put,Wed->Fri,mid,50.0,3,10:00,1552,22.487,72.0,False
TSLA,put,Wed->Fri,mid,50.0,4,09:30,1315,20.304,73.0,False
TSLA,put,Wed->Fri,mid,50.0,5,11:30,1379,20.015,151.0,False
TSLA,put,Wed->Fri,mid,50.0,6,13:30,1290,17.209,67.0,False
TSLA,put,Wed->Fri,mid,50.0,7,12:30,1350,16.667,131.0,False
TSLA,put,Wed->Fri,mid,50.0,8,13:00,1205,15.685,101.0,False
TSLA,put,Wed->Fri,mid,50.0,9,12:00,1329,15.199,145.0,False
TSLA,put,Wed->Fri,mid,50.0,10,14:30,1279,10.321,43.5,False
TSLA,put,Wed->Fri,mid,50.0,11,14:00,1280,9.688,47.0,False
TSLA,put,Wed->Fri,mid,50.0,12,15:00,1355,5.756,40.0,False
TSLA,put,Wed->Fri,mid,50.0,13,15:30,236,1.695,28.0,False
TSLA,put,Wed->Fri,mid,75.0,1,10:30,1498,14.953,123.5,False
TSLA,put,Wed->Fri,mid,75.0,2,10:00,1552,14.24,103.0,False
TSLA,put,Wed->Fri,mid,75.0,3,09:30,1315,13.308,80.0,False
TSLA,put,Wed->Fri,mid,75.0,4,11:00,1474,12.483,194.0,False
TSLA,put,Wed->Fri,mid,75.0,5,13:00,1205,9.046,98.0,False
TSLA,put,Wed->Fri,mid,75.0,6,13:30,1290,8.45,74.0,False
TSLA,put,Wed->Fri,mid,75.0,7,12:30,1350,8.074,132.0,False
TSLA,put,Wed->Fri,mid,75.0,8,11:30,1379,8.049,179.0,False
TSLA,put,Wed->Fri,mid,75.0,9,12:00,1329,7.825,154.5,False
TSLA,put,Wed->Fri,mid,75.0,10,14:00,1280,5.391,55.0,False
TSLA,put,Wed->Fri,mid,75.0,11,14:30,1279,4.613,48.0,False
TSLA,put,Wed->Fri,mid,75.0,12,15:00,1355,1.033,49.0,False
TSLA,put,Wed->Fri,mid,75.0,13,15:30,236,0.0,,False
TSLA,put,Wed->Fri,mid,100.0,1,10:30,1498,9.546,150.0,False
TSLA,put,Wed->Fri,mid,100.0,2,09:30,1315,9.43,86.0,False
TSLA,put,Wed->Fri,mid,100.0,3,10:00,1552,8.247,147.0,False
TSLA,put,Wed->Fri,mid,100.0,4,13:00,1205,6.473,105.0,False
TSLA,put,Wed->Fri,mid,100.0,5,11:00,1474,5.36,69.0,False
TSLA,put,Wed->Fri,mid,100.0,6,13:30,1290,4.729,84.0,False
TSLA,put,Wed->Fri,mid,100.0,7,12:00,1329,4.063,178.0,False
TSLA,put,Wed->Fri,mid,100.0,8,11:30,1379,3.698,173.0,False
TSLA,put,Wed->Fri,mid,100.0,9,14:00,1280,3.047,61.0,False
TSLA,put,Wed->Fri,mid,100.0,10,14:30,1279,2.424,47.0,False
TSLA,put,Wed->Fri,mid,100.0,11,12:30,1350,2.296,151.0,False
TSLA,put,Wed->Fri,mid,100.0,12,15:00,1355,0.295,55.0,False
TSLA,put,Wed->Fri,mid,100.0,13,15:30,236,0.0,,False
TSLA,put,Wed->Fri,market,30.0,1,10:30,1498,41.589,60.0,False
TSLA,put,Wed->Fri,market,30.0,2,11:00,1474,38.942,99.0,False
TSLA,put,Wed->Fri,market,30.0,3,11:30,1379,36.113,133.0,False
TSLA,put,Wed->Fri,market,30.0,4,10:00,1552,35.696,60.0,False
TSLA,put,Wed->Fri,market,30.0,5,09:30,1315,34.829,58.0,False
TSLA,put,Wed->Fri,market,30.0,6,12:00,1329,27.163,128.0,False
TSLA,put,Wed->Fri,market,30.0,7,12:30,1350,25.481,120.0,False
TSLA,put,Wed->Fri,market,30.0,8,13:00,1205,23.485,82.0,False
TSLA,put,Wed->Fri,market,30.0,9,13:30,1290,23.333,55.0,False
TSLA,put,Wed->Fri,market,30.0,10,14:00,1280,17.109,40.0,False
TSLA,put,Wed->Fri,market,30.0,11,14:30,1279,13.761,38.5,False
TSLA,put,Wed->Fri,market,30.0,12,15:00,1355,8.561,36.0,False
TSLA,put,Wed->Fri,market,30.0,13,15:30,236,6.356,27.0,False
TSLA,put,Wed->Fri,market,50.0,1,10:30,1498,21.829,76.0,False
TSLA,put,Wed->Fri,market,50.0,2,11:00,1474,21.37,130.0,False
TSLA,put,Wed->Fri,market,50.0,3,10:00,1552,20.876,76.0,False
TSLA,put,Wed->Fri,market,50.0,4,09:30,1315,18.099,74.0,False
TSLA,put,Wed->Fri,market,50.0,5,11:30,1379,17.839,160.0,False
TSLA,put,Wed->Fri,market,50.0,6,12:30,1350,15.259,132.5,False
TSLA,put,Wed->Fri,market,50.0,7,13:30,1290,15.194,71.0,False
TSLA,put,Wed->Fri,market,50.0,8,13:00,1205,13.61,104.5,False
TSLA,put,Wed->Fri,market,50.0,9,12:00,1329,13.469,148.0,False
TSLA,put,Wed->Fri,market,50.0,10,14:30,1279,9.382,52.5,False
TSLA,put,Wed->Fri,market,50.0,11,14:00,1280,8.047,50.0,False
TSLA,put,Wed->Fri,market,50.0,12,15:00,1355,4.207,44.0,False
TSLA,put,Wed->Fri,market,50.0,13,15:30,236,0.0,,False
TSLA,put,Wed->Fri,market,75.0,1,10:30,1498,14.286,132.5,False
TSLA,put,Wed->Fri,market,75.0,2,10:00,1552,12.951,131.0,False
TSLA,put,Wed->Fri,market,75.0,3,09:30,1315,12.7,81.0,False
TSLA,put,Wed->Fri,market,75.0,4,11:00,1474,11.262,198.0,False
TSLA,put,Wed->Fri,market,75.0,5,13:00,1205,8.714,97.0,False
TSLA,put,Wed->Fri,market,75.0,6,13:30,1290,7.442,76.0,False
TSLA,put,Wed->Fri,market,75.0,7,12:30,1350,7.037,130.0,False
TSLA,put,Wed->Fri,market,75.0,8,12:00,1329,6.922,158.0,False
TSLA,put,Wed->Fri,market,75.0,9,11:30,1379,6.672,171.0,False
TSLA,put,Wed->Fri,market,75.0,10,14:00,1280,5.0,55.0,False
TSLA,put,Wed->Fri,market,75.0,11,14:30,1279,3.284,42.5,False
TSLA,put,Wed->Fri,market,75.0,12,15:00,1355,0.517,55.0,False
TSLA,put,Wed->Fri,market,75.0,13,15:30,236,0.0,,False
TSLA,put,Wed->Fri,market,100.0,1,09:30,1315,9.125,87.0,False
TSLA,put,Wed->Fri,market,100.0,2,10:30,1498,8.411,151.5,False
TSLA,put,Wed->Fri,market,100.0,3,10:00,1552,7.345,166.5,False
TSLA,put,Wed->Fri,market,100.0,4,13:00,1205,4.979,107.0,False
TSLA,put,Wed->Fri,market,100.0,5,11:00,1474,4.274,63.0,False
TSLA,put,Wed->Fri,market,100.0,6,13:30,1290,3.798,86.0,False
TSLA,put,Wed->Fri,market,100.0,7,11:30,1379,2.973,199.0,False
TSLA,put,Wed->Fri,market,100.0,8,12:00,1329,2.859,186.0,False
TSLA,put,Wed->Fri,market,100.0,9,14:00,1280,2.656,62.5,False
TSLA,put,Wed->Fri,market,100.0,10,12:30,1350,1.259,162.0,False
TSLA,put,Wed->Fri,market,100.0,11,14:30,1279,1.173,39.0,False
TSLA,put,Wed->Fri,market,100.0,12,15:00,1355,0.0,,False
TSLA,put,Wed->Fri,market,100.0,13,15:30,236,0.0,,False
TSLA,call,Thu->Fri,mid,30.0,1,10:30,2403,46.9,40.0,False
TSLA,call,Thu->Fri,mid,30.0,2,09:30,2057,46.864,26.0,False
TSLA,call,Thu->Fri,mid,30.0,3,11:30,2365,46.173,66.0,False
TSLA,call,Thu->Fri,mid,30.0,4,10:00,2461,46.079,40.0,False
TSLA,call,Thu->Fri,mid,30.0,5,11:00,2405,45.364,66.0,False
TSLA,call,Thu->Fri,mid,30.0,6,12:00,2316,42.919,65.0,False
TSLA,call,Thu->Fri,mid,30.0,7,12:30,2310,41.515,51.0,False
TSLA,call,Thu->Fri,mid,30.0,8,13:00,2316,36.874,91.0,False
TSLA,call,Thu->Fri,mid,30.0,9,14:00,2246,35.574,58.0,False
TSLA,call,Thu->Fri,mid,30.0,10,14:30,2266,31.509,37.0,False
TSLA,call,Thu->Fri,mid,30.0,11,13:30,2262,31.123,90.0,False
TSLA,call,Thu->Fri,mid,30.0,12,15:30,396,18.182,23.5,False
TSLA,call,Thu->Fri,mid,30.0,13,15:00,2284,15.718,30.0,False
TSLA,call,Thu->Fri,mid,50.0,1,10:30,2403,32.626,62.0,False
TSLA,call,Thu->Fri,mid,50.0,2,10:00,2461,31.573,66.0,False
TSLA,call,Thu->Fri,mid,50.0,3,11:00,2405,31.019,104.0,False
TSLA,call,Thu->Fri,mid,50.0,4,11:30,2365,28.499,100.5,False
TSLA,call,Thu->Fri,mid,50.0,5,09:30,2057,26.787,57.0,False
TSLA,call,Thu->Fri,mid,50.0,6,12:00,2316,25.993,110.0,False
TSLA,call,Thu->Fri,mid,50.0,7,12:30,2310,23.939,82.0,False
TSLA,call,Thu->Fri,mid,50.0,8,13:00,2316,19.171,114.5,False
TSLA,call,Thu->Fri,mid,50.0,9,13:30,2262,16.667,115.0,False
TSLA,call,Thu->Fri,mid,50.0,10,14:00,2246,16.385,74.0,False
TSLA,call,Thu->Fri,mid,50.0,11,14:30,2266,15.666,53.0,False
TSLA,call,Thu->Fri,mid,50.0,12,15:00,2284,6.524,39.0,False
TSLA,call,Thu->Fri,mid,50.0,13,15:30,396,4.04,25.0,False
TSLA,call,Thu->Fri,mid,75.0,1,10:30,2403,23.637,90.0,False
TSLA,call,Thu->Fri,mid,75.0,2,10:00,2461,21.455,98.5,False
TSLA,call,Thu->Fri,mid,75.0,3,09:30,2057,19.057,81.0,False
TSLA,call,Thu->Fri,mid,75.0,4,11:00,2405,16.383,106.5,False
TSLA,call,Thu->Fri,mid,75.0,5,11:30,2365,14.503,125.0,False
TSLA,call,Thu->Fri,mid,75.0,6,12:30,2310,12.035,93.0,False
TSLA,call,Thu->Fri,mid,75.0,7,12:00,2316,11.917,134.0,False
TSLA,call,Thu->Fri,mid,75.0,8,13:00,2316,7.254,125.0,False
TSLA,call,Thu->Fri,mid,75.0,9,14:30,2266,6.134,62.0,False
TSLA,call,Thu->Fri,mid,75.0,10,13:30,2262,5.217,112.0,False
TSLA,call,Thu->Fri,mid,75.0,11,14:00,2246,4.942,88.0,False
TSLA,call,Thu->Fri,mid,75.0,12,15:00,2284,3.196,42.0,False
TSLA,call,Thu->Fri,mid,75.0,13,15:30,396,2.02,26.5,False
TSLA,call,Thu->Fri,mid,100.0,1,10:00,2461,16.944,115.0,False
TSLA,call,Thu->Fri,mid,100.0,2,10:30,2403,16.687,111.0,False
TSLA,call,Thu->Fri,mid,100.0,3,09:30,2057,16.383,118.0,False
TSLA,call,Thu->Fri,mid,100.0,4,11:00,2405,11.268,108.0,False
TSLA,call,Thu->Fri,mid,100.0,5,11:30,2365,8.541,98.0,False
TSLA,call,Thu->Fri,mid,100.0,6,12:00,2316,6.088,123.0,False
TSLA,call,Thu->Fri,mid,100.0,7,12:30,2310,5.931,107.0,False
TSLA,call,Thu->Fri,mid,100.0,8,14:30,2266,3.354,65.0,False
TSLA,call,Thu->Fri,mid,100.0,9,13:00,2316,3.238,122.0,False
